Address,Prices,Bedroom,Bathroom,Parking,Type
"2/152 Victoria Drive, 
THOMASTOWN VIC 3074",$400 PER WEEK,2,1,1,Apartment / Unit / Flat
"15 Rex Drive, 
THORNHILL PARK VIC 3335",$400 pw,3,2,1,House
"6 Harry Drive, 
THORNHILL PARK VIC 3335",$400,3,2,1,House
"1/12 Vassar Court, 
TRUGANINA VIC 3029",$400,3,2,1,Apartment / Unit / Flat
"54A Toritta Way, 
TRUGANINA VIC 3029",$400,2,2,1,House
"19 Oldbridge Boulevard, 
WEIR VIEWS VIC 3338",$400,4,2,1,House
"49 Oldbridge Boulevard, 
WEIR VIEWS VIC 3338",$400,2,2,1,House
"70 Toolern Waters Drive, 
WEIR VIEWS VIC 3338",$400 per week / $1738 per month,4,2,1,House
"40 Coventry Drive, 
WERRIBEE VIC 3030",$400 per week,3,1,2,House
"28 Purchas Street, 
WERRIBEE VIC 3030",$400,3,1,2,House
"1A Vaina Street, 
WERRIBEE VIC 3030",$400 Per Week,3,2,1,House
"1 Thornbill Drive, 
WERRIBEE VIC 3030",$400,3,1,2,House
"1/6 Kestrel Place, 
WERRIBEE VIC 3030",$400 Per Week,3,2,2,Apartment / Unit / Flat
"2/145 Essex Street, 
WEST FOOTSCRAY VIC 3012",$400 per week,2,1,1,Apartment / Unit / Flat
"508/130 Dudley Street, 
WEST MELBOURNE VIC 3003",$400, ,1,1,Studio
"2/220 Wright Street, 
WESTMEADOWS VIC 3049","APPLICATION PENDING | $1,734 P.C.M",2,1,2,Apartment / Unit / Flat
"7 Lunik Court, 
WHITTINGTON VIC 3219",$400.00,3,1,3,House
"2/333 McGrath Road, 
WYNDHAM VALE VIC 3024",$400,3,1,1,House
"18 Orana Street, 
WYNDHAM VALE VIC 3024",$400 Per Week,3,2,2,House
"22 Field Street, 
WYNDHAM VALE VIC 3024",$400 per week/ $1738 per calendar month,3,2,1,House
