Address,Prices,Bedroom,Bathroom,Parking,Type
"1 Woodland Avenue, 
MOUNT ELIZA VIC 3930",CONTACT AGENT,4,2,2,House
"10/90-110 Smythe Street, 
PORTARLINGTON VIC 3223","$1500 pw High, $1050 pw Low",3,1, ,Apartment / Unit / Flat
"5/90-110 Smythe Street, 
PORTARLINGTON VIC 3223","$1750 pw High, $1400 pw Low",2,1, ,Apartment / Unit / Flat
"7/90-110 Smythe Street, 
PORTARLINGTON VIC 3223","$1750 pw High, $1400 pw Low",2,1, ,Apartment / Unit / Flat
"6/90-110 Smythe Street, 
PORTARLINGTON VIC 3223","$1750 pw High, $1400 pw Low",2,1, ,Apartment / Unit / Flat
"8/90-110 Smythe Street, 
PORTARLINGTON VIC 3223","$1750 pw High, $1400 pw Low",2,1, ,Apartment / Unit / Flat
"1 Kelso Street, 
CREMORNE VIC 3121","$1,700",4,3,2,House
"1002/20 Shamrock Street, 
ABBOTSFORD VIC 3067","$1,700 per week",3,2,2,Apartment / Unit / Flat
"119 Beaconsfield Parade, 
ALBERT PARK VIC 3206","$1,700 per week",3,2, ,House
"3/243 Balaclava Road, 
CAULFIELD NORTH VIC 3161","$2,000 per week",4,3,2,Townhouse
"22 Grout Street, 
HAMPTON VIC 3188",Under Application,5,3,2,House
"83 Grandview Terrace, 
MOUNT MARTHA VIC 3934",$1700per week,5,2,2,House
"502/88 Beach Street, 
PORT MELBOURNE VIC 3207",$1700 pw,2,2,2,Apartment / Unit / Flat
"210P/14-16 The Esplanade, 
ST KILDA VIC 3182",$1700 per week,3,2,1,Apartment / Unit / Flat
"19 Acland Street, 
ST KILDA VIC 3182","$1,700.00",3,2,2,House
"501/23-33 Johnston Street, 
COLLINGWOOD VIC 3066","$1,720.00",3,2,2,Apartment / Unit / Flat
"10 Fifth Street, 
BLACK ROCK VIC 3193","$1,750 per week",5,3,2,House
"18. Carpenter Street, 
BRIGHTON VIC 3186","$1,750.00",4,2,2,House
"1505/35 Spring Street, 
MELBOURNE VIC 3000",Fully furn-$1750/week based on 6-12 months rental,2,2, ,Apartment / Unit / Flat
"69 Esplanade East, 
PORT MELBOURNE VIC 3207",$1795 Per Week,3,2,2,Townhouse
