Address,Prices,Bedroom,Bathroom,Parking,Type
"1309/118 Kavanagh Street, 
SOUTHBANK VIC 3006",$690.00,2,2,1,Apartment / Unit / Flat
"806/118 Kavanagh Street, 
SOUTHBANK VIC 3006",$690.00,2,2,1,Apartment / Unit / Flat
"1502b/56 Dorcas, 
SOUTHBANK VIC 3006",$690 per week,2,2, ,Apartment / Unit / Flat
"1509/241 City Road, 
SOUTHBANK VIC 3006",$690.00,2,1, ,Apartment / Unit / Flat
"4 Batten Way, 
WILLIAMS LANDING VIC 3027",$690 per Week,5,3,2,House
"9 Inlet Street, 
ASPENDALE VIC 3195",$695.00,4,3,2,Townhouse
"72A Swans Way, 
CAPEL SOUND VIC 3940",Under application,4,3,2,House
"12 Elmtree Terrace, 
CHADSTONE VIC 3148",$695,3,1,2,Townhouse
"59 Springleaf Avenue, 
CLYDE NORTH VIC 3978",$695,4,2,2,House
"65 You Yangs Ave, 
CURLEWIS VIC 3222",Under application,4,2, ,House
"1307/8 Waterview Walk, 
DOCKLANDS VIC 3008",$695 per week,2,2,2,Apartment / Unit / Flat
"42 Christopher Drive, 
FRANKSTON SOUTH VIC 3199",$695 / wk,3,2,2,House
"64 Guinevere Parade, 
GLEN WAVERLEY VIC 3150",$695,4,2,2,House
"6 Oxley Close, 
GLEN WAVERLEY VIC 3150",$695,3,2,2,House
"133 Widford Street, 
GLENROY VIC 3046","$3,000 per month",5,1,3,House
"2/692 Waverley Road, 
MALVERN EAST VIC 3145",$695.00,2,1,1,Townhouse
"50 Mason Street, 
NEWPORT VIC 3015","$3,000 per month, plus GST & Outgoings",4,2,4,House
"90 Palm Beach Drive, 
PATTERSON LAKES VIC 3197",$695,5,2,4,House
"45 Limpet Circuit, 
POINT LONSDALE VIC 3225",APPLICATION APPROVED,5,3,2,House
"103 Ingles Street, 
PORT MELBOURNE VIC 3207",$695,2,1, ,House
