Address,Prices,Bedroom,Bathroom,Parking,Type
"6603c/633 Little Lonsdale Street, 
MELBOURNE VIC 3000",$700 Per Week,1,1, ,Apartment / Unit / Flat
"3706/228 La Trobe Street, 
MELBOURNE VIC 3000",$650/W Furnished,1,1, ,Apartment / Unit / Flat
"104/8 Bowen Crescent, 
MELBOURNE VIC 3004",$650,2,2,1,Apartment / Unit / Flat
"2109/350 William Street, 
MELBOURNE VIC 3000",$650 Per Week,2,2, ,Apartment / Unit / Flat
"5405/135 A'Beckett Street, 
MELBOURNE VIC 3000",$650,2,1, ,Apartment / Unit / Flat
"4106/81 Abeckett Street, 
MELBOURNE VIC 3000",$680 Per Week,2,1, ,Apartment / Unit / Flat
"904/38 Rose Lane, 
MELBOURNE VIC 3000",$650 pw Furnished,2,1, ,Apartment / Unit / Flat
"3501/327 La Trobe Street, 
MELBOURNE VIC 3000",Furnished$650 per week,2,1, ,Apartment / Unit / Flat
"2105/228 La Trobe St, 
MELBOURNE VIC 3000",$650/W Furnished,1,1, ,Apartment / Unit / Flat
"2205B/11 Rose Lane, 
MELBOURNE VIC 3000",$650,2,1, ,Apartment / Unit / Flat
"522/199 William Street, 
MELBOURNE VIC 3000",$650,2,2, ,Apartment / Unit / Flat
"1003/22 Jane Bell Ln, 
MELBOURNE VIC 3000",$650 weekly,2,1,1,Apartment / Unit / Flat
"1813/199 William Street, 
MELBOURNE VIC 3000",$650,2,1, ,Apartment / Unit / Flat
"Level10/442 Elizabeth Street, 
MELBOURNE VIC 3000",$650 per week *Fully Furnished*,1,1, ,Apartment / Unit / Flat
"2211/601 Little Lonsdale Street, 
MELBOURNE VIC 3000",$680 Per Week,2,2,1,Apartment / Unit / Flat
"2704/568 Collins Street, 
MELBOURNE VIC 3000",$650 per week,2,2, ,Apartment / Unit / Flat
"816/228 A'beckett St, 
MELBOURNE VIC 3000",$650 weekly,2,1, ,Apartment / Unit / Flat
"1705/200 Spencer Street, 
MELBOURNE VIC 3000",$650,2,1,1,Apartment / Unit / Flat
"2210/135 A'Beckett Street, 
MELBOURNE VIC 3000",$650,2,1,1,Apartment / Unit / Flat
"507/610 St Kilda Road, 
MELBOURNE VIC 3004",$650,2,1,1,Apartment / Unit / Flat
