Address,Prices,Bedroom,Bathroom,Parking,Type
"16 Kermeen Street, 
SUNSHINE WEST VIC 3020",$350,3,1,2,House
"12/53-61 Rippleside Terrace, 
TARNEIT VIC 3029",$350 per week,2,1,1,Townhouse
"15/43-51 Ripple Side Terrace, 
TARNEIT GARDENS VIC 3029",$350 Per Week,2,1,1,House
"8/42 Dundas Street, 
THORNBURY VIC 3071",$350 per week,1,1,1,Apartment / Unit / Flat
"3/61 Normanby Avenue, 
THORNBURY VIC 3071",$350 per week,1,1,1,Apartment / Unit / Flat
"10/2A Myoora Road, 
TOORAK VIC 3142",$350.00,1,1,1,Apartment / Unit / Flat
"10/2A Myoora Road, 
TOORAK VIC 3142",$350.00,1,1,1,Apartment / Unit / Flat
TYABB VIC 3913,$350,2,1,1,Apartment / Unit / Flat
"Unit/435 Wallington Road, 
WALLINGTON VIC 3222",**APPLICATIONS CLOSED - UNDER OFFER**,2,1,1,Apartment / Unit / Flat
"21 Gossamer Street, 
WERRIBEE VIC 3030",$350 per week,3,1,1,House
"207/5 Stawell Street, 
WEST MELBOURNE VIC 3003",$350 weekly,1,1, ,Apartment / Unit / Flat
"9/31 Dover Road, 
WILLIAMSTOWN VIC 3016",$350,1,1,1,Apartment / Unit / Flat
"3/30 James Street, 
WINDSOR VIC 3181",$350 per week,1,1,1,Apartment / Unit / Flat
"5/78 Anderson Street, 
YARRAVILLE VIC 3013",$350 per week,1,1,1,Apartment / Unit / Flat
"3/13 Hogan Grove, 
WERRIBEE VIC 3030",$370 per week,2,1, ,House
"3/5 Jessie Street, 
COBURG VIC 3058",$370 per week,2,1,1,Apartment / Unit / Flat
"1/578 Moreland Road, 
BRUNSWICK WEST VIC 3055",$355 Weekly,2,1,1,Apartment / Unit / Flat
"16A Harold Street, 
GLENROY VIC 3046","$355 PW / $1,542 PCM",1,1, ,Apartment / Unit / Flat
"20 Roseland Crescent, 
HOPPERS CROSSING VIC 3029",$355 per week/ $1543 per month,3,1,2,House
"410/118 Franklin Street, 
MELBOURNE VIC 3000",$370,1,1, ,Apartment / Unit / Flat
