Address,Prices,Bedroom,Bathroom,Parking,Type
"1/28 Viewbank Road, 
MOUNT WAVERLEY VIC 3149",$560,3,2,2,House
"204/9 Station Street, 
OAKLEIGH VIC 3166",$560p.w.,2,1,1,Apartment / Unit / Flat
"3/14-16 Legon Road, 
OAKLEIGH SOUTH VIC 3167",$560 per week,2,2,1,Apartment / Unit / Flat
"45 Heathwood Way, 
OCEAN GROVE VIC 3226",$560 weekly,3,2,2,House
"615/91 Galada Avenue, 
PARKVILLE VIC 3052",$ 560 per week,2,1,1,Apartment / Unit / Flat
"808/61 Galada Avenue, 
PARKVILLE VIC 3052",$560 per week,2,2,1,Apartment / Unit / Flat
"3/13 McCracken Avenue, 
PASCOE VALE VIC 3044",$560.00,2, ,1,Townhouse
"3 Hatter Street, 
PASCOE VALE SOUTH VIC 3044",$560 Per Week,3,1,2,House
"4 Keppel Way, 
POINT COOK VIC 3030",$560 per week,4,2,2,House
"62B High Street, 
PRAHRAN VIC 3181",$560.00,2,1,1,Apartment / Unit / Flat
"6 Lovelace Street, 
PRESTON VIC 3072",$560 per week,3,1,2,House
"3/30 Orrong Avenue, 
RESERVOIR VIC 3073",$560,3,2,1,Townhouse
"185 Third Avenue, 
ROSEBUD VIC 3939",$560 pw,3,1,1,House
"30 Wollert Street, 
RYE VIC 3941",$560,3,2,4,House
"5 Emanuel Drive, 
SEAFORD VIC 3198",$560 / wk,3,2,4,House
"113 The Great Eastern Way, 
SOUTH MORANG VIC 3752",LEASED,4,2,1,House
"3214/81 City Road, 
SOUTHBANK VIC 3006",$560.00,1,1, ,Apartment / Unit / Flat
"3109/241 City Road, 
SOUTHBANK VIC 3006",$560.00,2,1, ,Apartment / Unit / Flat
"1308/180 City Road, 
SOUTHBANK VIC 3006",$560.00,2,1,1,Apartment / Unit / Flat
"Level 3, 303/2 Princes Street, 
ST KILDA VIC 3182",$560.00 per week,2,2,1,Apartment / Unit / Flat
