Address,Prices,Bedroom,Bathroom,Parking,Type
"14 Market Street, 
KENSINGTON VIC 3031",$725 Per Week,3,2,2,House
"32 Edsall Street, 
MALVERN VIC 3144",$725.00,2,2,1,House
"324/63 Spencer Street, 
MELBOURNE VIC 3000",$725 pw,3,1,1,Apartment / Unit / Flat
"3702/141-149 La Trobe Street, 
MELBOURNE VIC 3000",$725 weekly,2,2, ,Apartment / Unit / Flat
"3601/318 Russell Street, 
MELBOURNE VIC 3000",$725 per week,2,2, ,Apartment / Unit / Flat
"1907/318 Russell Street, 
MELBOURNE VIC 3000",$725 per week,2,1, ,Apartment / Unit / Flat
"4907/81 A'Beckett Street, 
MELBOURNE VIC 3000",$725/per week,2,1, ,Apartment / Unit / Flat
NORTH MELBOURNE VIC 3051,$725 per week,2,1, ,Apartment / Unit / Flat
"77 Clarke Street, 
NORTHCOTE VIC 3070",$725.00,3,1, ,House
"306/232-242 Rouse Street, 
PORT MELBOURNE VIC 3207",$725 PER WEEK,2,2,1,Apartment / Unit / Flat
"46 Newry Street, 
PRAHRAN VIC 3181",$725.00,3,1,2,House
"14 Gardner Street, 
RICHMOND VIC 3121",$750 per week,2,1, ,House
"88 Hunter Street, 
RICHMOND VIC 3121",$725,2,1,1,Townhouse
"1112/259 Normanby Rd, 
SOUTH MELBOURNE VIC 3205",$725 weekly,2,2, ,Apartment / Unit / Flat
"18/11-21 Marne Street, 
SOUTH YARRA VIC 3141",$725 per week,2,1,1,Apartment / Unit / Flat
"3909/1 Queensbridge Square, 
SOUTHBANK VIC 3006",$725 Per Week,1,1,1,Apartment / Unit / Flat
"1903/45 Clarke St, 
SOUTHBANK VIC 3006",$725 weekly,2,2,1,Apartment / Unit / Flat
"3603/45 Clarke Street, 
SOUTHBANK VIC 3006",$725 per week *Fully Furnished*,2,2, ,Apartment / Unit / Flat
"301/3-5 St Kilda Rd, 
ST KILDA VIC 3182",$725 weekly,2,2,1,Apartment / Unit / Flat
"5 Thompson Street, 
WATSONIA VIC 3087",$725,4,2,3,House
