Address,Prices,Bedroom,Bathroom,Parking,Type
"9/50-56 Edgar Street, 
KINGSVILLE VIC 3012",$400.00,2,1,1,Apartment / Unit / Flat
"4/36 Edgar Street, 
KINGSVILLE VIC 3012",$400,2,1,1,Apartment / Unit / Flat
"5/11 Bishop Street, 
KINGSVILLE VIC 3012",$400.00,2,1,1,Apartment / Unit / Flat
"12 Ajay Way, 
KURUNJANG VIC 3337",$400 per week,4,2,1,House
"23 Curtin Avenue, 
LALOR VIC 3075",$400 PER WEEK,2,1,1,Apartment / Unit / Flat
"10 Ceti Court, 
LARA VIC 3212",$400 per week,3,1,1,House
"32A Ash Road, 
LEOPOLD VIC 3224",$400.00,2,1,1,Apartment / Unit / Flat
"2/122 Suffolk Street, 
MAIDSTONE VIC 3012",$500 Per Week,3,1,1,Apartment / Unit / Flat
"5 Coleman Court, 
MAIDSTONE VIC 3012",$500 Per Week,3,1,2,House
"16/44 Eucalyptus Drive, 
MAIDSTONE VIC 3012",UNDER APPLICATION,2,1,1,Apartment / Unit / Flat
"1/195 Waverley Road, 
MALVERN EAST VIC 3145",Under Application,1,1, ,Apartment / Unit / Flat
"20 Herne Street, 
MANIFOLD HEIGHTS VIC 3218",$400 per week,3,1,1,House
"9 Huntly Court, 
MEADOW HEIGHTS VIC 3048",$400pw,3,1,1,House
MEADOW HEIGHTS VIC 3048,$400,3,1, ,House
"518/408 Lonsdale Street, 
MELBOURNE VIC 3000",$400,1,1, ,Apartment / Unit / Flat
"301/565 Flinders Street, 
MELBOURNE VIC 3000",$400 pw,1,1, ,Apartment / Unit / Flat
"1030/43 Therry Street, 
MELBOURNE VIC 3000",$400 per week,1,1, ,Apartment / Unit / Flat
"106/58 La Trobe Street, 
MELBOURNE VIC 3000",$400.00 per week,1,1, ,Apartment / Unit / Flat
"718/118 Franklin Street, 
MELBOURNE VIC 3000",$400.00 per week,1,1,1,Apartment / Unit / Flat
"1307/268 Flinders Street, 
MELBOURNE VIC 3000",$400 pw,1,1, ,Apartment / Unit / Flat
