Address,Prices,Bedroom,Bathroom,Parking,Type
"58 Douglas Street, 
NOBLE PARK VIC 3174",APPLY NOW - From $160 per week,1,1, ,Studio
"13 Doongarra Avenue, 
ST LEONARDS VIC 3223","$1000 pw High, $650 pw Low, $160 pn",3,1, ,House
"Room 4/70 Fogarty Avenue, 
HIGHTON VIC 3216",$165.00,1,2,2,House
"38 Bowman Dr, 
MORNINGTON VIC 3931",Contact Agent,4,2,2,House
"37 Buldah Street, 
DANDENONG NORTH VIC 3175",$170,5,1, ,House
"16 Waranga Street, 
DANDENONG NORTH VIC 3175",$170,7,1, ,House
"9/9 Edward Street, 
HASTINGS VIC 3915",$170 / wk,1,2, ,House
"1/60 The Avenue, 
PRAHRAN VIC 3181",$170 to $240,1,1, ,Apartment / Unit / Flat
"149 William Street, 
ST ALBANS VIC 3021",$170 per week,1,1,1,House
"6/14 Semillion Place, 
WAURN PONDS VIC 3216",$170,1,2, ,Apartment / Unit / Flat
"16 Tannin Way, 
WAURN PONDS VIC 3216",$170.00,1,1, ,House
"711 Plenty Road, 
BUNDOORA VIC 3083",$180,1,1, ,Apartment / Unit / Flat
"711 Plenty Road, 
PRESTON VIC 3072",$180,1,1, ,Apartment / Unit / Flat
"711 Plenty Road, 
RESERVOIR VIC 3073",$180,1,1, ,Apartment / Unit / Flat
"54 Westerfield Drive, 
NOTTING HILL VIC 3168",From $175 per week,1,2, ,House
"17 Dawson Street, 
RESERVOIR VIC 3073",From $175 per week,1,2, ,House
"16 Doidge Street, 
BUNDOORA VIC 3083",$180per week,8,3,2,House
"35 Sarton Road, 
CLAYTON VIC 3168",$180 per week,1,2, ,House
"116-130 Main Drive, 
MACLEOD VIC 3085",From $180 per week, ,1, ,Studio
"b/39 Merrill Street, 
MULGRAVE VIC 3170",$180 pw / $782 pm,1,1, ,Studio
