Address,Prices,Bedroom,Bathroom,Parking,Type
"2/46 Fox Street, 
ST ALBANS VIC 3021",$500,3,2,1,Townhouse
"217/3-7A Alma Road, 
ST KILDA VIC 3182",$500 per week,2,1,1,Apartment / Unit / Flat
"28/151 Fitzroy Street, 
ST KILDA VIC 3182",$550 Per Week,2,1,1,Apartment / Unit / Flat
"9/8 Robe Street, 
ST KILDA VIC 3182",$500 pw,2,1,1,Apartment / Unit / Flat
"3/7 Ravens Grove, 
ST KILDA EAST VIC 3183",$500.00,1,1,1,Apartment / Unit / Flat
"12 Westbourne Street, 
STRATHTULLOH VIC 3338",500,4,2,2,House
"4 Ipswich Street, 
STRATHTULLOH VIC 3338",$500 per week,4,2,2,House
"106 Phillip Drive, 
SUNBURY VIC 3429",$500.00,4,2, ,House
"31 Hood Crescent, 
SUNBURY VIC 3429",$500 Per Week,3,1,2,House
"53 Cover Drive, 
SUNBURY VIC 3429",$500,3,2,2,House
"19 Carey Court, 
SUNBURY VIC 3429",$500 PER WEEK,4,2,2,House
"24 Keswick Rise, 
SUNBURY VIC 3429",$500 per week,4,2,2,House
"41 Meadowbank Drive, 
SUNSHINE NORTH VIC 3020",$500,4,2,2,House
"78 Edmund Drive, 
TARNEIT VIC 3029",$500,4,2,2,House
"31 Riches Street, 
TARNEIT VIC 3029",$500,4,2,2,House
"28 Crilly Street, 
TARNEIT VIC 3029",$500 per week,4,2,4,House
"14 Banquet Drive, 
TARNEIT VIC 3029",$500,3,2,2,House
"5 Crissa Street, 
TARNEIT VIC 3029",$500 per week,4,2,2,House
"25 Festivity Street, 
TARNEIT VIC 3029",$500,4,2,2,House
"130 Edgars Road, 
THOMASTOWN VIC 3074",$500 Per Week - $2173 Per Calendar Month,4,2, ,House
