Address,Prices,Bedroom,Bathroom,Parking,Type
"68 Hayward Lane, 
MELBOURNE VIC 3000",$150 per month,1,1,1,House
"2 Jarvis Crescent, 
DANDENONG NORTH VIC 3175",$40 Per Week LEASED,3,1,2,House
"Storage Cage/228 La Trobe Street, 
MELBOURNE VIC 3000",$40 per month,1,1, ,House
"32 St Edmonds Rd, 
PRAHRAN VIC 3181",$40 per week, ,1,1,Apartment / Unit / Flat
"Carpark1209/673 Latrobe Street, 
DOCKLANDS VIC 3008",$46 per week, , ,1,House
"Car Space/6 Leicester Street, 
CARLTON VIC 3053",$220 per month,1,1,1,House
"Carpark604/8 Pearl River Road, 
DOCKLANDS VIC 3008",$50 per week, , ,1,House
"Carpark451/401 Docklands Drive, 
DOCKLANDS VIC 3008",$50 per week, , ,1,House
"Carpark450/401 Docklands Drive, 
DOCKLANDS VIC 3008",$50 per week, , ,1,House
"Car Park 31 A'Beckett Street, 
MELBOURNE VIC 3000",$50, , ,1,House
"CP 4010/120 Abeckett Street, 
MELBOURNE VIC 3000",$220 per month,1,1,1,Apartment / Unit / Flat
"CP2709/31 ABeckett Street, 
MELBOURNE VIC 3000",$50 Per Week,1,1,1,Apartment / Unit / Flat
"P57/442 Elizabeth St, 
MELBOURNE VIC 3000",Car Park $50 per week,1,1,1,Apartment / Unit / Flat
"Hall/90-110 Smythe Street, 
PORTARLINGTON VIC 3223",$50 per hour, ,2,1,Apartment / Unit / Flat
"Carpark5118/70 Southbank Boulevard, 
SOUTHBANK VIC 3006",$50 per week, , ,1,House
"Carpark5118/70 Southbank Boulevard, 
SOUTHBANK VIC 3006",$50 per week, , ,1,House
"Carpark/105 Batman Street, 
WEST MELBOURNE VIC 3003",$50 per week, , ,1,House
"Carpark/105 Batman street, 
WEST MELBOURNE VIC 3003",$50 per week, , ,1,House
"28 Bouverie Street, 
CARLTON VIC 3053",$230 per month,1,1,1,House
"CP718/106-116 A'Beckett Street, 
MELBOURNE VIC 3000",$55 Per Week,1,1,1,Apartment / Unit / Flat
