Address,Prices,Bedroom,Bathroom,Parking,Type
"50 Swift Street, 
THORNBURY VIC 3071",$790,3,1,3,House
"14/70 Canterbury Road, 
TOORAK VIC 3142",$790 per week,1,1, ,Apartment / Unit / Flat
"15 Cloth Road, 
YARRAVILLE VIC 3013",$790,3,2,2,Townhouse
"126 Edward Street, 
BRUNSWICK VIC 3056",$795,3,1,2,House
"14 Lelean Close, 
BUNDOORA VIC 3083",$795.00 Per Week / $3454.00 Per Calendar Month,4,2,2,House
"126 Moriah Street, 
CLAYTON VIC 3168",$795,4,2,2,House
"1/4 Manoon Road, 
CLAYTON VIC 3168",$795,4,2,2,Townhouse
"3 Tallrush Street, 
CLYDE NORTH VIC 3978",$795,4,3,2,House
"C2/64-66 Keilor Road, 
ESSENDON NORTH VIC 3041",$795,2,1,1,Apartment / Unit / Flat
"75 Delbridge Street, 
FITZROY NORTH VIC 3068",$795,3,1, ,House
"16 Hillview Road, 
GREENVALE VIC 3059",$795,4,2,2,House
"9 Koop Close, 
HIGHTON VIC 3216",$795,4,2,3,House
"648 Lonsdale Street, 
MELBOURNE VIC 3000","$795 Per Week, $75 PW Extra If Furniture Provided",2,2, ,Apartment / Unit / Flat
"1/32 Dunoon Street, 
MURRUMBEENA VIC 3163",$795,3,2,2,Townhouse
"212/83 Queensbridge Street, 
SOUTHBANK VIC 3006",$795,3,2,1,House
ARMADALE VIC 3143,Fine Furnished Residences @ Westprecinct,2,2,2,Apartment / Unit / Flat
BRIGHTON VIC 3186,Fine Furnished Residences @ Westprecinct,2,2,1,Apartment / Unit / Flat
BRIGHTON VIC 3186,Fine Furnished Residences @ Westprecinct,2,2,2,Apartment / Unit / Flat
BRIGHTON VIC 3186,Fine Furnished Residences @ Westprecinct,2,2,2,Apartment / Unit / Flat
BRIGHTON VIC 3186,Fine Furnished Residences @ Westprecinct,2,2,2,Apartment / Unit / Flat
