Address,Prices,Bedroom,Bathroom,Parking,Type
"52 Clonaig Street, 
BRIGHTON EAST VIC 3187","$1,150.00",4,2,2,House
"248A Neerim Road, 
CARNEGIE VIC 3163","$1,150.00",4,3,2,Townhouse
"24a Fallon Street, 
CAULFIELD VIC 3162","$1,150.00",3,2,2,Townhouse
"402/144 Jolimont Road, 
EAST MELBOURNE VIC 3002","$1,150 pw",2,2,2,Apartment / Unit / Flat
"15A Hopkins Street, 
MCKINNON VIC 3204","$1,150 per week",4,3,2,House
"612/250 St Kilda Road, 
MELBOURNE VIC 3004",$1150 Per Week,2,2,2,Apartment / Unit / Flat
"806/505 St Kilda Road, 
MELBOURNE VIC 3004","$1,150 per week",2,2,2,Apartment / Unit / Flat
"807d/648 Lonsdale Street, 
MELBOURNE VIC 3000",$1200 Per Week,3,2,1,Apartment / Unit / Flat
"4207/63 La Trobe Street, 
MELBOURNE VIC 3000",$1150 per week,2,2, ,Apartment / Unit / Flat
"1 Crawford Street, 
MOUNT ELIZA VIC 3930",$1150 / Wk,5,2,4,House
"10 Canberra Mews, 
PORT MELBOURNE VIC 3207","$1,150 weekly",3,3,1,House
"31B Bosisto Street, 
RICHMOND VIC 3121",$1150 fully furn,2,2, ,House
"3701/7 Riverside Quay, 
SOUTHBANK VIC 3006",$1150pw with Stunning View & Storage Room on L37,2,2,1,Apartment / Unit / Flat
"37 Marine Parade, 
ST KILDA VIC 3182",$1150 per week,3,2,2,Townhouse
BLAIRGOWRIE VIC 3942,"$1,200",4,2,4,House
"22/156 Rose Street, 
FITZROY VIC 3065",$1295 per week - Fully furnished- Flexible stays,2,2,1,Apartment / Unit / Flat
"4 Kitchen Road, 
PORT MELBOURNE VIC 3207","$1,200",4,3,2,Townhouse
"3007/35 Malcolm Street, 
SOUTH YARRA VIC 3141","$1,200",2,2,1,Apartment / Unit / Flat
"1/35 WURUNDJERI DRIVE, 
EPPING VIC 3076","$1,154",1,1,1,House
"110/133 Bourke Street, 
MELBOURNE VIC 3000",$1155pw - Stay 1 mth+, , , ,Apartment / Unit / Flat
