Address,Prices,Bedroom,Bathroom,Parking,Type
"302/40-44 Pakington Street, 
ST KILDA VIC 3182",$430,1,1,1,Apartment / Unit / Flat
"2 Poundbury Ave, 
STRATHTULLOH VIC 3338",$430,3,2,1,House
"16 Learmonth Street, 
SUNBURY VIC 3429",$430,3,1,1,House
"14 Aldridge Dr, 
SUNBURY VIC 3429",$430.00,3,1,2,House
"32 Notre Dame Drive, 
SUNBURY VIC 3429",UNDER APPLICATION,3,1,3,House
"2 Roussac Court, 
SUNSHINE NORTH VIC 3020","$430 PW / $1,868 PCM",3,1,3,House
"79A Warwick Road, 
SUNSHINE NORTH VIC 3020",$430,2,1,1,Townhouse
"3/80 Westmoreland Road, 
SUNSHINE NORTH VIC 3020",$430,2,1,1,Apartment / Unit / Flat
"13 Allison Street, 
SUNSHINE WEST VIC 3020",$430 pw,3,1,2,House
"22 Sacras Court, 
SYDENHAM VIC 3037",$430,3,2,2,House
"4/3 Malachite Drive, 
TARNEIT VIC 3029",$430,3,2,1,House
"5 Cambridge Court, 
THOMASTOWN VIC 3074",$430 per week,3,1,2,House
"14 Tanjil Court, 
THOMASTOWN VIC 3074",$430 p/w $1863 pcm,3,1,1,House
"21 Central Avenue, 
THOMASTOWN VIC 3074",$430 Per Week,3,1,4,House
"85 Cedar Street, 
THOMASTOWN VIC 3074",$430 PER WEEK,3,1,2,House
"17 Olney Avenue, 
THOMSON VIC 3219",$430 per week,3,1,2,House
"2B Hering Court, 
THOMSON VIC 3219",$430,3,1,1,House
"228 Flinders Street, 
THORNBURY VIC 3071",$430 per week,1,1,1,Townhouse
"9/14 Smith Street, 
THORNBURY VIC 3071",$430 Per Week,2,1,1,Apartment / Unit / Flat
"4 Rex Drive, 
THORNHILL PARK VIC 3335",$430,5,2,1,House
