Address,Prices,Bedroom,Bathroom,Parking,Type
"516/7 Aspen Street, 
MOONEE PONDS VIC 3039",$500,1,1,1,Apartment / Unit / Flat
"14/24 Bear Street, 
MORDIALLOC VIC 3195",$500.00,2,1, ,Apartment / Unit / Flat
"10 Illowa Street, 
MORNINGTON VIC 3931",Leased,3,1, ,House
"95 Grevillea Drive, 
MOUNT DUNEED VIC 3217",$500,4,2,2,House
"47 Unico Circuit, 
MOUNT DUNEED VIC 3217",$500.00 per week,4,2,2,House
"1/2 Grenfell Rd, 
MOUNT WAVERLEY VIC 3149",$500,2,1,1,Apartment / Unit / Flat
"12 Bradstreet Road, 
MOUNT WAVERLEY VIC 3149",$500 per week,3,1, ,House
"426 High St Rd, 
MOUNT WAVERLEY VIC 3149",UNDER APPLICATION,4,2,4,House
"4/28- 30 Forster Road, 
MOUNT WAVERLEY VIC 3149",$500 pw,2,1,1,Apartment / Unit / Flat
"14 Shiraz Crescent, 
NARRE WARREN VIC 3805",$500 per week,3,2,2,House
"1 Broadacres Court, 
NARRE WARREN VIC 3805",$500 per week,3,1,3,House
"6 Hillston Court, 
NARRE WARREN SOUTH VIC 3805",$500 p.w.,4,2,2,House
"14/9 Carly Close, 
NARRE WARREN SOUTH VIC 3805",$2173 pcm,3,2,2,Apartment / Unit / Flat
"70 West Fyans Street, 
NEWTOWN VIC 3220",$500 per week,3,2,2,House
"43 Austin Street, 
NEWTOWN VIC 3220",$500,3,1,3,House
"16 Fairmont Road, 
NEWTOWN VIC 3220",$500 per week,3,1,2,House
"8 Ardlui Drive, 
NEWTOWN VIC 3220",$500.00,3,2,4,House
"4 Kerrison Avenue, 
NOBLE PARK VIC 3174",$500 per week,3,1,2,House
"605/58 Villiers Street, 
NORTH MELBOURNE VIC 3051",$500 per week,1,1,1,Apartment / Unit / Flat
"722/33 Blackwood Street, 
NORTH MELBOURNE VIC 3051",$500,1,1, ,Apartment / Unit / Flat
