Address,Prices,Bedroom,Bathroom,Parking,Type
"104/1-3 Dods Street, 
BRUNSWICK VIC 3056",$780pw/$3389pcm,3,1,1,Apartment / Unit / Flat
"52/121 Rathdowne St, 
CARLTON VIC 3053",$780 weekly,3,1,1,Apartment / Unit / Flat
"2915/160 Victoria Street, 
CARLTON VIC 3053",$780/W Furnished Optional,2,2, ,Apartment / Unit / Flat
"4208/160 Victoria Street, 
CARLTON VIC 3053",$780 per week,2,2, ,Apartment / Unit / Flat
"200 Richardson Street, 
CARLTON NORTH VIC 3054",$780.00,2,1, ,House
"259 Station Street, 
CARLTON NORTH VIC 3054",$780pw / $3389pcm,3,1, ,House
"6/846 Lygon Street, 
CARLTON NORTH VIC 3054",$780,2,1,2,Townhouse
"17a Prince Charles Street, 
CLAYTON VIC 3168",$780/w,4,3,1,Townhouse
"44 Kalbian Drive, 
CLYDE NORTH VIC 3978",$780 Per Week LEASED,5,3,2,House
"802/70 Lorimer Street, 
DOCKLANDS VIC 3008",$780 per week,2,2,2,Apartment / Unit / Flat
"1603/20 Rakaia Way, 
DOCKLANDS VIC 3008",$780 per week,2,2,1,Apartment / Unit / Flat
"1/1 Wimbledon Ave, 
ELWOOD VIC 3184",$780 per week,2,1, ,Villa
"3/73 Dickens Street, 
ELWOOD VIC 3184",$780 per week,3,2, ,Apartment / Unit / Flat
"2/497 Napier Street, 
FITZROY NORTH VIC 3068",$780pw / $3389pcm,2,2,1,House
"144 Byrne Street, 
FITZROY NORTH VIC 3068",$780.00,3,1,1,House
"107 Highfield Drive, 
LANGWARRIN SOUTH VIC 3911",$780,3,1,1,House
"2712/157 A'Beckett Street, 
MELBOURNE VIC 3000",$780 Per Week,2,2, ,Apartment / Unit / Flat
"1210/639 Lonsdale Street, 
MELBOURNE VIC 3000",$780.00,2,2, ,Apartment / Unit / Flat
"2B2B/624 Lonsdale Street, 
MELBOURNE VIC 3000",$780 Per Week,2,2, ,Apartment / Unit / Flat
"2209/120 Abeckett Street, 
MELBOURNE VIC 3000",$780 per week,2,2, ,Apartment / Unit / Flat
