Address,Prices,Bedroom,Bathroom,Parking,Type
"6/128 Chapel Street, 
ST KILDA EAST VIC 3183",$750,3,2,1,Apartment / Unit / Flat
"8 CARLISLE AVENUE, 
ST KILDA EAST VIC 3183",$750,3,1, ,House
"25 Myrtle Street, 
ST KILDA EAST VIC 3183",$750 per week,3,1,2,House
"2/33 Martin Street, 
THORNBURY VIC 3071",$750 Per Week,3,1,3,House
"11A Mansfield Street, 
THORNBURY VIC 3071",$750 per week,3,1, ,House
"215 Raleigh Street, 
THORNBURY VIC 3071",$750,3,1,1,House
"143 Clarendon Street, 
THORNBURY VIC 3071",$750pw/ $3259pcm,3,1,1,House
"3/20 Tintern Avenue, 
TOORAK VIC 3142",$750 pw Furnished,3,2, ,Apartment / Unit / Flat
"4/38-40 Bruce Street, 
TOORAK VIC 3142",$750 Per Week,2,1,1,Apartment / Unit / Flat
"5/53 Grange Road, 
TOORAK VIC 3142",$750 per week - Furnished,2,1,1,Apartment / Unit / Flat
"38 Highbury Street, 
WEST FOOTSCRAY VIC 3012",$750 per week,4,2,1,Townhouse
"707/408 Spencer St, 
WEST MELBOURNE VIC 3003",$750 weekly,2,1,1,Apartment / Unit / Flat
"5/58 Abbotsford Street, 
WEST MELBOURNE VIC 3003",$750pw/ $3259pcm,2,2,1,Townhouse
"1/593 Spencer Street, 
WEST MELBOURNE VIC 3003",$750pw/ $3259pcm,2,1,2,Apartment / Unit / Flat
"55 Newport Avenue, 
WILLIAMS LANDING VIC 3027",$750,4,2,2,House
"704/7 Windsor Terrace, 
WILLIAMSTOWN VIC 3016",$750 per week,2,1,2,Apartment / Unit / Flat
"5/33 James Street, 
WINDSOR VIC 3181",From $750 per wk,2,1,1,Apartment / Unit / Flat
"5 Carder Place, 
YARRAVILLE VIC 3013",$750.00,3,2,1,Townhouse
"7 Carder Place, 
YARRAVILLE VIC 3013",$750.00 Per Week,3,2,1,Townhouse
"54 Dutton Ln, 
ASCOT VALE VIC 3032",$760.00,3,2,2,Townhouse
