Address,Prices,Bedroom,Bathroom,Parking,Type
"2703/283 City Road, 
SOUTHBANK VIC 3006",$700 per week,2,1, ,Apartment / Unit / Flat
"1001/65 Coventry Street, 
SOUTHBANK VIC 3006",$700.00,2,2,1,Apartment / Unit / Flat
"3501/283 City Rd, 
SOUTHBANK VIC 3006",$700 weekly,2,2,1,Apartment / Unit / Flat
"1002/245 City Rd, 
SOUTHBANK VIC 3006",$700.00 per week,2,2,1,Apartment / Unit / Flat
"170/173 City Road, 
SOUTHBANK VIC 3006",$700.00,2,2,2,Apartment / Unit / Flat
"2012/151 City Road, 
SOUTHBANK VIC 3006",$695.00,2,2,1,Apartment / Unit / Flat
"4605/11 Bale Circuit, 
SOUTHBANK VIC 3006",$700 per week,2,2, ,Apartment / Unit / Flat
"1705/68-70 Dorcas Street, 
SOUTHBANK VIC 3006",$700/w & Furnished,2,2,1,Apartment / Unit / Flat
"1205/63 Haig Street, 
SOUTHBANK VIC 3006",Furnished$700 per week,2,2,1,Apartment / Unit / Flat
"2007/180 City Road, 
SOUTHBANK VIC 3006",$700.00,2,2,1,Apartment / Unit / Flat
"1107/241 City Road, 
SOUTHBANK VIC 3006",$700.00,2,1,1,Apartment / Unit / Flat
"2313/151 City Road, 
SOUTHBANK VIC 3006",$700.00,2,2,1,Apartment / Unit / Flat
"2901/43 Hancock St, 
SOUTHBANK VIC 3006",$700 weekly,2,2, ,Apartment / Unit / Flat
"2801/43 Hancock St, 
SOUTHBANK VIC 3006",$700 weekly,2,2,1,Apartment / Unit / Flat
"2 & 3/3 Colonsay Rd, 
SPRINGVALE VIC 3171",$700 weekly,3,2,2,Townhouse
"1306/2-6 St Kilda Road, 
ST KILDA VIC 3182",$700,2,2,1,Apartment / Unit / Flat
"3 Mighty Road, 
SUNBURY VIC 3429",$700,5,2,2,House
"1 Union Street, 
SUNSHINE VIC 3020","$700 PW / $3,042 PCM",4,2,2,House
"1/76 Roberts Street, 
WEST FOOTSCRAY VIC 3012",$700 per week,3,2,2,Townhouse
"706/5 Wominjeka Walk, 
WEST MELBOURNE VIC 3003",$700 PER WEEK,2,2,1,Apartment / Unit / Flat
