Address,Prices,Bedroom,Bathroom,Parking,Type
"7 Plane Court, 
CAMPBELLFIELD VIC 3061",$500 pw,3,1,2,House
"10 Rose St, 
CAPEL SOUND VIC 3940",$500 weekly,3,1,2,House
"511/668 Swanston Street, 
CARLTON VIC 3053",$500,1,1,1,Apartment / Unit / Flat
"2003/551 Swanston Street, 
CARLTON VIC 3053",$500 per week,1,1, ,Apartment / Unit / Flat
"G15/264 Drummond Street, 
CARLTON VIC 3053",$500 pw,1,1,1,Apartment / Unit / Flat
"1213/6 Leicester Street, 
CARLTON VIC 3053",$500 Per Week,1,1,2,Apartment / Unit / Flat
"308/570 Swanston Street, 
CARLTON VIC 3053",$500.00,2,1, ,Apartment / Unit / Flat
"807/6 Leicester Street, 
CARLTON VIC 3053",$500 per week,1,1,2,Apartment / Unit / Flat
"2905/551 Swanston Street, 
CARLTON VIC 3053",$500/wk,1,1, ,Apartment / Unit / Flat
"102/518 Swanston Street, 
CARLTON VIC 3053",$500 per week,1,1, ,House
"302C/82 Canning Street, 
CARLTON VIC 3053",$500 per week,1,1,1,Apartment / Unit / Flat
"108/106-108 Queensberry Street, 
CARLTON VIC 3053",$500 per week,1,1,1,Apartment / Unit / Flat
"2504/570 Lygon Street, 
CARLTON VIC 3053",$500pw / $2173pcm,2,1, ,Apartment / Unit / Flat
"2/284-286 Neerim Rd, 
CARNEGIE VIC 3163",500-550,2,1,1,Apartment / Unit / Flat
"3/1150 Dandenong Road, 
CARNEGIE VIC 3163",$500 p.w,2,1,1,Apartment / Unit / Flat
"4 Kai Close, 
CAROLINE SPRINGS VIC 3023",$500 Per Week,2,1,1,Townhouse
"14 Turnstone Court, 
CARRUM DOWNS VIC 3201",$500,3,2,2,House
"11/44 Orrong Cres, 
CAULFIELD NORTH VIC 3161",$499 weekly,2,1,1,Apartment / Unit / Flat
"102/2 Cedar St, 
CAULFIELD SOUTH VIC 3162",$500 weekly,2,1,1,Apartment / Unit / Flat
"6/334-339 Station Street, 
CHELSEA VIC 3196",$500.00 pw,2,1,1,Apartment / Unit / Flat
