Address,Prices,Bedroom,Bathroom,Parking,Type
"86-88 Riddell Road, 
SUNBURY VIC 3429",$600 pw,6,3,2,House
"4 Ginnala Road, 
SUNBURY VIC 3429",$600 Per Week,4,2,2,House
"14 Cool Street, 
SUNBURY VIC 3429",$600 per week,4,2,2,House
"5 Mossop Road, 
TARNEIT VIC 3029",$600 per week,5,3,2,House
"15 Ankuri Road, 
TARNEIT VIC 3029",$600,4,2,2,House
"1 Chancery Way, 
TAYLORS HILL VIC 3037",$600 pw,4,2,2,House
"1/6 Pleasant Road, 
THOMASTOWN VIC 3074",$600 PER WEEK,3,2,2,Townhouse
"3/82 Shaftesbury Parade, 
THORNBURY VIC 3071",$600.00,2,2,1,Townhouse
"3/104 Normanby Avenue, 
THORNBURY VIC 3071",$600 Per Week,2,1,1,Apartment / Unit / Flat
"32 Harry Street, 
THORNBURY VIC 3071",$600PW / $2607 PCM,3,1,2,House
"338 Rathmines Street, 
THORNBURY VIC 3071",$595 PW / $2585 PCM,2,1,1,House
"1/22 Birch Avenue, 
TULLAMARINE VIC 3043",$595 Per Week,2,1,3,House
"2/4 Clarendon Parade, 
WEST FOOTSCRAY VIC 3012",$600 per week,4,2,2,Townhouse
"159 Essex Street, 
WEST FOOTSCRAY VIC 3012",$600 per week,3,1,3,House
"4 Banksia Court, 
WEST FOOTSCRAY VIC 3012",$600.00,2,2,1,Townhouse
"202/107 Hawke Street, 
WEST MELBOURNE VIC 3003",On Hold till end of Sept 2023,2,1,1,Apartment / Unit / Flat
"406/130 Dudley Street, 
WEST MELBOURNE VIC 3003",$595PER WEEK,2,1,1,Apartment / Unit / Flat
"301/112 Ireland Street, 
WEST MELBOURNE VIC 3003",$600,2,1,1,Apartment / Unit / Flat
"509/121 Rosslyn Street, 
WEST MELBOURNE VIC 3003",$595 per week,2,1,1,Apartment / Unit / Flat
"104/55 Jeffcott Street, 
WEST MELBOURNE VIC 3003",$600.00,2,1,1,Apartment / Unit / Flat
