Address,Prices,Bedroom,Bathroom,Parking,Type
"5/10 Hudson Street, 
COBURG VIC 3058",$500pw / $2173pcm,2,1,1,Apartment / Unit / Flat
"3 Carron Street, 
COBURG VIC 3058",$500,2,1, ,House
"4/79 Harding Street, 
COBURG VIC 3058",$500,2,1,1,Townhouse
"2/34 Lorenson Avenue, 
COBURG NORTH VIC 3058",$500,2,1,1,Townhouse
"216/3 Hoddle Street, 
COLLINGWOOD VIC 3066",$500 per week,1,1,1,Apartment / Unit / Flat
"91 Highlander Drive, 
CRAIGIEBURN VIC 3064",$500 Per Week,5,2,2,House
"85 Gossia Avenue, 
CRAIGIEBURN VIC 3064",$500 Per Week,3,2,1,House
"17 Rossdale Street, 
CRAIGIEBURN VIC 3064",$500 per week,3,1,2,House
"11 Farrell Street, 
CRAIGIEBURN VIC 3064",$500 pwk,3,2,1,House
"11 Talara Court, 
CRANBOURNE VIC 3977",500 Per/week,3,2, ,House
"73 Toirram Cres, 
CRANBOURNE VIC 3977",$500,3,2,2,House
"13 Jillian Street, 
CRANBOURNE VIC 3977",$500 pw,3, , ,House
"3 Thunderbolt Drive, 
CRANBOURNE EAST VIC 3977",$500,3,2,2,House
"18 Serpells Way, 
CRANBOURNE EAST VIC 3977",$500,4,2,2,House
"4 Wiltshire Avenue, 
CRANBOURNE EAST VIC 3977",$500 per week,3,2,2,House
"41 Chantenay Parade, 
CRANBOURNE NORTH VIC 3977",$500,4,2,2,House
"9 Aldous Place, 
CRANBOURNE NORTH VIC 3977",Under Application,3,2,2,House
"23 Paxford Drive, 
CRANBOURNE NORTH VIC 3977",$500,3,2,2,House
"55 Bernborough Avenue, 
CRANBOURNE WEST VIC 3977",$500,3,2,2,House
"58 Baybrook Avenue, 
CURLEWIS VIC 3222",$500 weekly,4,2,2,House
