Address,Prices,Bedroom,Bathroom,Parking,Type
"4/177-181 Blackburn Road, 
MOUNT WAVERLEY VIC 3149",$600,3,1,2,Townhouse
"16 Perth Street, 
MURRUMBEENA VIC 3163",$600.00,3,1,1,House
"5/17 Murrumbeena Road, 
MURRUMBEENA VIC 3163",$600 per week,2,2,1,Apartment / Unit / Flat
"25 Amber Crescent, 
NARRE WARREN VIC 3805",$600 Per Week,4,2,2,House
"2 Pelican Court, 
NARRE WARREN SOUTH VIC 3805",$600,4,2,2,House
"82 Robinswood Parade, 
NARRE WARREN SOUTH VIC 3805",$600 pw,4,2,2,House
"14 Viewmount Court, 
NARRE WARREN SOUTH VIC 3805",$600 Per Week,4,2,2,House
"47 Junction Street, 
NEWPORT VIC 3015",$600.00,3,1,2,House
"140 Thompson Road, 
NORTH GEELONG VIC 3215",$600,3,1,2,House
"609/58 Villiers Street, 
NORTH MELBOURNE VIC 3051",$595/Week,2,1, ,New apartments / off the plan
"501/93 Flemington Road, 
NORTH MELBOURNE VIC 3051",$600,2,1,1,Apartment / Unit / Flat
"514/33 Blackwood Street, 
NORTH MELBOURNE VIC 3051",$600,2,1, ,Apartment / Unit / Flat
"1/73 Gadd Street, 
NORTHCOTE VIC 3070",$600 Per Week,2,2,1,Townhouse
"509A High Street, 
NORTHCOTE VIC 3070",$600 per week,2,1,1,House
"246/660 Blackburn Road, 
NOTTING HILL VIC 3168",$595,2,2,1,Apartment / Unit / Flat
"15 Xavier Street, 
OAK PARK VIC 3046",$600,4,2,2,House
"1/651 Pascoe Vale Road, 
OAK PARK VIC 3046",$600.00 Per Week,3,1,1,Townhouse
"802/6 Dalgety Street, 
OAKLEIGH VIC 3166",$600 p.w,2,1,1,Apartment / Unit / Flat
"103/1801 Dandenong Road, 
OAKLEIGH EAST VIC 3166",$595 pw,2,2,1,Apartment / Unit / Flat
"2/55 Macrina Street, 
OAKLEIGH EAST VIC 3166",$600.00,3,2,1,Townhouse
