Address,Prices,Bedroom,Bathroom,Parking,Type
"315/864 Blackburn Road, 
CLAYTON VIC 3168",$645 Per Week,2,2,1,Apartment / Unit / Flat
"16 Lilian Street, 
CLAYTON VIC 3168",$650,4,2,3,House
"1611/868 Blackburn Road, 
CLAYTON VIC 3168",$650 per week,2,2,1,Apartment / Unit / Flat
"5 Narrumburn Road, 
CLAYTON SOUTH VIC 3169",$650 p.w,3,2,2,House
"14 Peckville Street, 
CLIFTON HILL VIC 3068",$650 pw,2,1,1,House
"9 Pesaro Street, 
CLYDE VIC 3978",$650 Per Week,4,2,2,House
"18 Flowerbloom Crescent, 
CLYDE NORTH VIC 3978",$650,4,2,2,House
"14 Crosswater Boulevard, 
CLYDE NORTH VIC 3978",$650,4,2,2,House
"32 Thulian Street, 
CLYDE NORTH VIC 3978",$650 pw,4,2,2,House
"3/5 Darlington Grove, 
COBURG VIC 3058",$650,3,2,1,Apartment / Unit / Flat
"24 Snapshot Drive, 
COBURG NORTH VIC 3058",$650.00,3,2,2,Townhouse
"6/61 Little Oxford St, 
COLLINGWOOD VIC 3066",$650 weekly,2,1,1,Apartment / Unit / Flat
"165 Johnston Street, 
COLLINGWOOD VIC 3066",$650.00,3,1, ,Apartment / Unit / Flat
"307B/3 Brewery Lane, 
COLLINGWOOD VIC 3066",$650,2,1,1,Apartment / Unit / Flat
"505/11 Wellington Street, 
COLLINGWOOD VIC 3066",$650,1,1,1,Apartment / Unit / Flat
"29 Montview Court, 
CORIO VIC 3214",$650,5,2,2,House
"25 Northstead Way, 
CRAIGIEBURN VIC 3064",$650 Per Week,4,2,1,House
"11 Klass Road, 
CRANBOURNE VIC 3977",$650,4,2,2,House
"1010/154 Cremorne Street, 
CREMORNE VIC 3121",$650 PER WEEK,2,1,1,Apartment / Unit / Flat
"12 Lord Avenue, 
DINGLEY VILLAGE VIC 3172",$645.00,3,2,3,House
