Address,Prices,Bedroom,Bathroom,Parking,Type
"19 Harvey, 
PRAHRAN VIC 3181",$650,2,1, ,House
"501/31 Grattan St, 
PRAHRAN VIC 3181",$650 weekly,2,2,1,Apartment / Unit / Flat
"17/20 St Edmonds Road, 
PRAHRAN VIC 3181",$650 Per Week,2,1,2,Apartment / Unit / Flat
"31 Showers Street, 
PRESTON VIC 3072",$650 PW / $2824 PCM,3,1, ,House
"535 Bell Street, 
PRESTON VIC 3072",$650.00 pw,3,2,1,House
"1A Bischoff Street Street, 
PRESTON VIC 3072",$650.00,2,2,11,Townhouse
"6 Rita Street, 
PRESTON VIC 3072",$650 pw/ $2824 pcm,3,1,2,House
"4/19 McIlwraith St., 
PRINCES HILL VIC 3054",$650,2,1,1,House
"20A Newton Street, 
RESERVOIR VIC 3073",$650 PER WEEK,3,2,2,Apartment / Unit / Flat
"68B Lane Crescent, 
RESERVOIR VIC 3073",$650.00,3,2,3,Townhouse
"8/63 Stawell Street, 
RICHMOND VIC 3121",$650.00 per week,2,2,1,Apartment / Unit / Flat
"66 Appleton St, 
RICHMOND VIC 3121",$650 weekly,2,1, ,House
"11 Bennett Street, 
RICHMOND VIC 3121",$650 weekly,2,1, ,House
"11/65 Stawell Street, 
RICHMOND VIC 3121",$650.00,2,1,1,Apartment / Unit / Flat
"6 Peers Street, 
RICHMOND VIC 3121",$650,2,1, ,House
"49 Laity St, 
RICHMOND VIC 3121",$650 weekly,2,1, ,House
"49 Neptune St, 
RICHMOND VIC 3121",$650 weekly,3,1,1,House
"24/343 Church St, 
RICHMOND VIC 3121",$650 weekly,2,1,2,Apartment / Unit / Flat
"702/2 Mcgoun Street, 
RICHMOND VIC 3121",$650.00,2,2,1,Apartment / Unit / Flat
"502/20 Burnley Street, 
RICHMOND VIC 3121",$650 per week,2,2,1,Apartment / Unit / Flat
