Address,Prices,Bedroom,Bathroom,Parking,Type
"56/5 Piney Ridge, 
ENDEAVOUR HILLS VIC 3802",$420,3,1,1,Apartment / Unit / Flat
"3 Overman Court, 
ESSENDON VIC 3040",$420.00 per week,2,1,1,House
"205/1 Oshannassy Street, 
ESSENDON NORTH VIC 3041",$420 p/w,1,1,1,Apartment / Unit / Flat
"303c/1 Oshannassy Street, 
ESSENDON NORTH VIC 3041",$420.00,1,1,1,Apartment / Unit / Flat
"1 Nuggetty Lane, 
EYNESBURY VIC 3338",$420,4,2,2,House
"222 BALLARAT ROAD, 
FOOTSCRAY VIC 3011",$420,2,1,1,House
"103C/1 Whitehall Street, 
FOOTSCRAY VIC 3011",$420,1,1, ,Apartment / Unit / Flat
"3/32 Macpherson Street, 
FOOTSCRAY VIC 3011",$420 per week,1,1,1,Apartment / Unit / Flat
"2/24 Whitehall Street, 
FOOTSCRAY VIC 3011",$420 P/W,2,1,2,Apartment / Unit / Flat
"7/11 Clarendon Street, 
FRANKSTON VIC 3199",$420 pw,1,1,1,Apartment / Unit / Flat
"1/33 Dandenong rd East, 
FRANKSTON VIC 3199",420 / pw,2,1,1,Apartment / Unit / Flat
"9 Gardenia Crescent, 
FRANKSTON NORTH VIC 3200",$420 pw,3,1,2,House
"18 Norfolk Crescent, 
FRANKSTON NORTH VIC 3200",$420 pw,3,1,2,House
"77 Monterey Boulevard, 
FRANKSTON NORTH VIC 3200",$420,3,1,1,House
"120 Verner Street, 
GEELONG VIC 3220",$420 per week,2,1, ,House
"1/32 Myers Street, 
GEELONG VIC 3220",$420 pw,1,1,1,Apartment / Unit / Flat
"201/50 Bowlers Avenue, 
GEELONG WEST VIC 3218",$420.00,1,1,1,Apartment / Unit / Flat
"1/31 Morley Street, 
GLENROY VIC 3046",$420,3,1,1,Townhouse
"2/171 Henry Street, 
GREENSBOROUGH VIC 3088",$420 Per Week,2,1,1,Apartment / Unit / Flat
"1A Kalimna Street, 
HAMLYN HEIGHTS VIC 3215",$420,2,1,1,House
