Address,Prices,Bedroom,Bathroom,Parking,Type
"1406/677 La Trobe Street, 
DOCKLANDS VIC 3008",$900,2,2,1,Apartment / Unit / Flat
"276A WAVERLEY ROAD, 
MOUNT WAVERLEY VIC 3149",$900 Per Week,4,3,2,Townhouse
"402G/93 Dow Street, 
PORT MELBOURNE VIC 3207",$868pw - Stay 1mth+,1,1,1,Apartment / Unit / Flat
"B37/150 Keilor Road, 
ESSENDON NORTH VIC 3041",$870,3,2,2,Apartment / Unit / Flat
"501A/72 Ascot Vale Road, 
FLEMINGTON VIC 3031",$870,3,2,2,Apartment / Unit / Flat
"50 Kyeema Avenue, 
HIGHTON VIC 3216",$870 Per Week,5,3,2,House
"17 Waterfront Way, 
KEYSBOROUGH VIC 3173",870 per week,5,3,2,House
"13 Windermere Street, 
KEYSBOROUGH VIC 3173",$870 per week,4,2,2,House
"3918/228 Latrobe Street, 
MELBOURNE VIC 3000",$870/W Furnished,2,2, ,Apartment / Unit / Flat
"802/95 Berkeley Street, 
MELBOURNE VIC 3000",$870 per week,3,2,2,Apartment / Unit / Flat
"4905/500 Elizabeth Street, 
MELBOURNE VIC 3000",$870 per week,3,2, ,Apartment / Unit / Flat
"2402/63 La Trobe Street, 
MELBOURNE VIC 3000",$870,2,2, ,Apartment / Unit / Flat
"15 Redbourne Avenue, 
MOUNT ELIZA VIC 3930",$870.00,4,2,2,House
"556 Drummond Street, 
CARLTON NORTH VIC 3054",875 Per Week,3,1, ,House
"466 Dandenong Road, 
CAULFIELD NORTH VIC 3161",$875pw - Stay 1 mth+,2,1,1,Apartment / Unit / Flat
"1286 Nepean Highway, 
CHELTENHAM VIC 3192",$875,3,2,1,House
"2/107 Addison Street, 
ELWOOD VIC 3184",$875 weekly,3,2,1,Apartment / Unit / Flat
"194 Hawdon Street, 
HEIDELBERG VIC 3084",$875.00PW / $3802.00PCM,4,2,2,House
"309/360 St Kilda Road, 
MELBOURNE VIC 3004",$875 Per Week,2,2,2,Apartment / Unit / Flat
"3716/228 La Trobe Street, 
MELBOURNE VIC 3000",$875,2,2,1,Apartment / Unit / Flat
