Address,Prices,Bedroom,Bathroom,Parking,Type
"803/250 City Rd, 
SOUTHBANK VIC 3006",$550,1,1, ,Apartment / Unit / Flat
"917/39 Coventry Street, 
SOUTHBANK VIC 3006",$550,1,1, ,Apartment / Unit / Flat
"2209/163 City Road, 
SOUTHBANK VIC 3006",$550,1,1,1,Apartment / Unit / Flat
"2700/180 City Rd, 
SOUTHBANK VIC 3006",$550 weekly,1,1,1,Apartment / Unit / Flat
"109/320 St Kilda Road, 
SOUTHBANK VIC 3006",$550,2,1,1,Apartment / Unit / Flat
"1708/70 Southbank Boulevard, 
SOUTHBANK VIC 3006",$550/week,1,1, ,Apartment / Unit / Flat
"1207/118 Kavanagh Street, 
SOUTHBANK VIC 3006",$550.00,1,1, ,Apartment / Unit / Flat
"102/60 Kavanagh Street, 
SOUTHBANK VIC 3006",$550.00,1,1, ,Apartment / Unit / Flat
"2/36 Fairview Street, 
SPRINGVALE VIC 3171",$550,3,1,2,Townhouse
"11 Loris Street, 
SPRINGVALE SOUTH VIC 3172",$550 per week,3,1,3,House
"4 Ure Street, 
ST ALBANS VIC 3021","$550 PW ($2,389 PCM)",4,2,2,House
"23a Clyde Street, 
ST KILDA VIC 3182",$550,2,1, ,House
"4/287 Barkly Street, 
ST KILDA VIC 3182",$550.00,2,1,1,Apartment / Unit / Flat
"1/1 St. Kilda Road, 
ST KILDA VIC 3182",$550 per week,2,1,1,Apartment / Unit / Flat
"9/71 Westbury Street, 
ST KILDA EAST VIC 3183",$550 pw,2,1,1,Apartment / Unit / Flat
"2/1 Melissa St, 
STRATHMORE VIC 3041",$550 weekly,2,1,1,House
"2 Eyre Street, 
SUNBURY VIC 3429",$550,4,2, ,House
"27 Powlett Street, 
SUNBURY VIC 3429",$550,4,2,2,House
"7 Flycatcher Road, 
SUNBURY VIC 3429",$550 per week,4,2,2,House
"14 Mernda Street, 
SUNSHINE WEST VIC 3020",$550.00 per week,3,1,3,House
