Address,Prices,Bedroom,Bathroom,Parking,Type
"421/1 Moreland Street, 
FOOTSCRAY VIC 3011",$620 per week,2,2,1,Apartment / Unit / Flat
"7/2 Saltriver Place, 
FOOTSCRAY VIC 3011",$620 per week,3,2,1,Apartment / Unit / Flat
"2/11 McAlister Avenue, 
FRANKSTON VIC 3199",$620.00 per week,4,2,2,Townhouse
"25 Foot Street, 
FRANKSTON VIC 3199",$620 pw,4,2,2,House
"89 Clarkes Road, 
FYANSFORD VIC 3218",$620 per week,4,2,2,House
"1/22 Tulloch Grove, 
GLEN WAVERLEY VIC 3150",$620 pw,3,2,2,Townhouse
"44 kinnoull Grove, 
GLEN WAVERLEY VIC 3150",$620,3,1,2,House
"881 High Street Road, 
GLEN WAVERLEY VIC 3150",$620,4,2,2,House
"44 Belle Vue Avenue, 
HIGHTON VIC 3216",$620,4,2,2,House
"24 Edwin Street, 
IVANHOE VIC 3079",$620.00,3,1,2,House
"24 Collett Street, 
KENSINGTON VIC 3031",$620,2,1, ,House
"7 MacLeod Way, 
LYNBROOK VIC 3975",$620 pw,4,2,2,House
"3 Franklin Parade, 
LYNBROOK VIC 3975",$620 Per Week,4,2,2,House
"28 Eldershaw Drive, 
LYNBROOK VIC 3975","$620pw | $2,694pcm",4,2,3,House
"21 Jackson Street, 
MAIDSTONE VIC 3012",$620,3,2,2,House
"17/15A Wattle Grove, 
MCKINNON VIC 3204",$620 pw,2,1,1,Apartment / Unit / Flat
"507/470 St Kilda Road, 
MELBOURNE VIC 3004",LEASED,2,1,1,Apartment / Unit / Flat
"2505/155 Franklin Street, 
MELBOURNE VIC 3000",$620.00,1,1,1,Apartment / Unit / Flat
"1203B/639 Little Lonsdale Street, 
MELBOURNE VIC 3000",$620,1,1, ,Apartment / Unit / Flat
"716/118 Franklin Street, 
MELBOURNE VIC 3000",$620.00,2,1, ,Apartment / Unit / Flat
