Address,Prices,Bedroom,Bathroom,Parking,Type
"14 Tulloch Street, 
DEER PARK VIC 3023",$480 Per Week,3,2,1,House
"23 Glitter Road, 
DIGGERS REST VIC 3427",$480,3,1,1,House
"403E/888 Collins Street, 
DOCKLANDS VIC 3008",$500,1,1, ,Apartment / Unit / Flat
"1007/815 Bourke St, 
DOCKLANDS VIC 3008",UNDER APPLICATION,1,1, ,Apartment / Unit / Flat
"409N/883 Collins Street, 
DOCKLANDS VIC 3008",$500,1,1, ,Apartment / Unit / Flat
"1914/8 Pearl River Road, 
DOCKLANDS VIC 3008",$480 per week,1,1, ,Apartment / Unit / Flat
"12 Brotus Way, 
DONNYBROOK VIC 3064",$480 per week,4,2,2,House
"7 Wattle Street, 
DONNYBROOK VIC 3064","$480 P/W $2,085 PCM",3,2,1,House
"2 Neumann Road, 
DOREEN VIC 3754",$480.00 per week,4,2,2,House
"8 Kenyte Walk, 
DOREEN VIC 3754",$480,3,2,1,House
"3 The Righi, 
DROMANA VIC 3936",$480,3,1,2,House
"86 Watson Avenue, 
DROMANA VIC 3936",$480 pw,3,1,4,House
"33 Dahlia Street, 
DROMANA VIC 3936",$480 Per Week,3,2,2,House
"3/526 Ryrie Street, 
EAST GEELONG VIC 3219",APPLICATION APPROVED,3,2,2,Townhouse
"6/445 St Kilda Street, 
ELWOOD VIC 3184",$500,2,1, ,Apartment / Unit / Flat
"6/45a Ormond Esplanade, 
ELWOOD VIC 3184",$480 weekly,1,1,1,Apartment / Unit / Flat
"2/67 Ormond Road, 
ELWOOD VIC 3184",$480.00,2,1,1,Apartment / Unit / Flat
"1/48 Arthur Phillip Drive, 
ENDEAVOUR HILLS VIC 3802",$ 480 PER WEEK pw,3,1,1,Apartment / Unit / Flat
"1/29 Rufus Street, 
EPPING VIC 3076",$480pw,2,2,1,Apartment / Unit / Flat
"13/1044 Mt Alexander Road, 
ESSENDON VIC 3040",$500,2,1,2,Apartment / Unit / Flat
