Address,Prices,Bedroom,Bathroom,Parking,Type
"1/56 Dickens Street, 
LALOR VIC 3075",$630.00,4,2,1,Townhouse
"140 Boland Street, 
LYNDHURST VIC 3975",UNDER APPLICATION,4,2,2,House
"66 Horace Street, 
MALVERN VIC 3144",$630.00,2,1,2,House
"1 Mitchell Street, 
MARIBYRNONG VIC 3032",$630,5,1,3,House
"L11/452 Elizabeth Street, 
MELBOURNE VIC 3000",$630 per weekly,1,1, ,Apartment / Unit / Flat
"204/21 Healeys Lane, 
MELBOURNE VIC 3000",$630.00,2,1,1,Apartment / Unit / Flat
"512/181 Exhibition Street, 
MELBOURNE VIC 3000",$630 per week,2,1, ,Apartment / Unit / Flat
"1207/260 Spencer Street, 
MELBOURNE VIC 3000",$630/w & Furnished,1,1, ,Apartment / Unit / Flat
"3108/639 Lonsdale St, 
MELBOURNE VIC 3000",$630 weekly,2,1, ,Apartment / Unit / Flat
"152/538 Little Lonsdale, 
MELBOURNE VIC 3000",$630.00 per week,2,1,1,Apartment / Unit / Flat
"1612/450 St kilda Road, 
MELBOURNE VIC 3004",$630/W Furnished,1,1,1,Apartment / Unit / Flat
"6001/500 Elizabeth Street, 
MELBOURNE VIC 3000",$630 per week,2,1, ,Apartment / Unit / Flat
"1215/601 Little Collins Street, 
MELBOURNE VIC 3000",$630/w & Furnished,2,1, ,Apartment / Unit / Flat
"4303/33 Rose Lane, 
MELBOURNE VIC 3000",$630.00,2,1,1,Apartment / Unit / Flat
"1908/81 A'Beckett Street, 
MELBOURNE VIC 3000",$630,2,1, ,Apartment / Unit / Flat
"1504/299 King St, 
MELBOURNE VIC 3000",$630 weekly,1,1, ,Apartment / Unit / Flat
"4601/135 A'Beckett Street, 
MELBOURNE VIC 3000",$630,1,1, ,Apartment / Unit / Flat
"1706/618 Lonsdale Street, 
MELBOURNE VIC 3000",$630.00,2,1,1,Apartment / Unit / Flat
"2007/11 Rose Lane, 
MELBOURNE VIC 3000",630 per week,2,1, ,Apartment / Unit / Flat
"1902/200 Spencer Street, 
MELBOURNE VIC 3000",$630 pw,2,1,1,Apartment / Unit / Flat
