Address,Prices,Bedroom,Bathroom,Parking,Type
"32 Clanbrae Avenue, 
BURWOOD VIC 3125",$200 / Week,1,1,1,House
"5/19 Commercial Road, 
FOOTSCRAY VIC 3011",$200 Per Week,9,1, ,House
"8 Porter Street, 
PRAHRAN VIC 3181",From $200 per week, ,1, ,Apartment / Unit / Flat
"17 Macquarie Street, 
PRAHRAN VIC 3181",From $200 per week, ,1, ,Apartment / Unit / Flat
"60 Garden Street, 
SOUTH YARRA VIC 3141",From $200 per week,1,1, ,Apartment / Unit / Flat
"5 Morris Court, 
DANDENONG NORTH VIC 3175",$205 per week,1,1, ,House
"210/58 Douglas Street, 
NOBLE PARK VIC 3174",$205 per week,1,1, ,Studio
"111/58 Douglas Street, 
NOBLE PARK VIC 3174",$205 per week,1,1, ,Studio
"390 Burwood Highway, 
BURWOOD VIC 3125",APPLY NOW - From $210 per week,1,1,20,Apartment / Unit / Flat
"14 Leeside Street, 
DANDENONG NORTH VIC 3175",$210,1,2,2,Studio
"3908/639 Lonsdale St, 
MELBOURNE VIC 3000",Contact Agent,2,1, ,Apartment / Unit / Flat
"1707/620 Collins St, 
MELBOURNE VIC 3000",Contact Agent,2,1,1,Apartment / Unit / Flat
"2/111 Kildare Street, 
NORTH GEELONG VIC 3215",$230 per week,1,1, ,House
"1/12 Sinnott Street, 
BURWOOD VIC 3125",Single bedroom $220 Per Week,5,2, ,House
"1 Delany Avenue, 
BURWOOD VIC 3125",APPLY NOW - From $220 per week, ,1,8,Studio
"58 Station Street, 
BURWOOD VIC 3125",Contact Agent,1,1, ,Apartment / Unit / Flat
"1 Florence Avenue, 
CLAYTON VIC 3168",$220 Per week For room 6,8,3,4,House
"53 Beddoe Avenue, 
CLAYTON VIC 3168",$230pw utilities included,1,3, ,House
"16 Milne Street, 
CRIB POINT VIC 3919",$220 pw,1,1, ,House
"21/325 Nepean Highway, 
FRANKSTON VIC 3199",$220 /wk,1,1,1,Apartment / Unit / Flat
