Address,Prices,Bedroom,Bathroom,Parking,Type
"3/9 Potter Street, 
DANDENONG VIC 3175",$400,2,1,1,Apartment / Unit / Flat
"2811B/100 Harbour Esplanade, 
DOCKLANDS VIC 3008",$400.00, ,1, ,Studio
"5 Camelia Court, 
DOVETON VIC 3177",$ 400 PER WEEK,3,1,1,House
"8/22 Walter Street, 
EAST GEELONG VIC 3219",$400,2,1,1,Apartment / Unit / Flat
"5/56 Byron Street, 
ELWOOD VIC 3184",$400.00 per week,1,1,1,Apartment / Unit / Flat
"unit 5/45 Rufus Street, 
EPPING VIC 3076",$400 per week,2,1,2,Apartment / Unit / Flat
"11 Chettam Street, 
EPPING VIC 3076",$400 PER WEEK,2,1,1,House
"5/34 Coulstock Street, 
EPPING VIC 3076",$400 per week,2,1,1,House
"12/17 Bulla Road, 
ESSENDON VIC 3040",$400 PW / $1738 PCM,1,1,1,Apartment / Unit / Flat
"8/94 Kerferd Street, 
ESSENDON NORTH VIC 3041",$400 per week,2,1,1,Apartment / Unit / Flat
"5/305 Station Street, 
FAIRFIELD VIC 3078",$400,2,1,1,Apartment / Unit / Flat
"653-701 Greigs Road, 
FIELDSTONE VIC 3024",$400,3,1,1,House
"1/12 Brennand Street, 
FITZROY NORTH VIC 3068",$400.00,1,1,1,Apartment / Unit / Flat
"7/31 Norwood Street, 
FLEMINGTON VIC 3031",$400 per week,2,1,1,House
"1703/1 Ascot Vale Road, 
FLEMINGTON VIC 3031",$400.00 per week,1,1,1,Apartment / Unit / Flat
"2/23-25 Steet Street, 
FOOTSCRAY VIC 3011",$400,2,1,1,Apartment / Unit / Flat
"301/40 Buckley Street, 
FOOTSCRAY VIC 3011",$400 Per Week,1,1, ,Apartment / Unit / Flat
"3/6 Eldridge Street, 
FOOTSCRAY VIC 3011",$400 per week,2,1,1,House
"13/24 Empire Street, 
FOOTSCRAY VIC 3011",$400 per week,2,1,1,Apartment / Unit / Flat
"2/19 Foot Street, 
FRANKSTON VIC 3199",$400 pw,2,1,1,Apartment / Unit / Flat
