Address,Prices,Bedroom,Bathroom,Parking,Type
"52 Criterion Way, 
CRANBOURNE EAST VIC 3977",$485 per week,3,2,2,House
"4/21 Olive Street, 
DANDENONG VIC 3175",$485 Per Week,3,2,1,Townhouse
"13/23 Hotham St, 
EAST MELBOURNE VIC 3002",$485 weekly,1,1,1,Apartment / Unit / Flat
"2 Dorgan Court, 
ENDEAVOUR HILLS VIC 3802",$485,3,2,1,House
"86/100 Keilor Rd, 
ESSENDON NORTH VIC 3041",$485 weekly,2,2,1,Apartment / Unit / Flat
"4/29 Royal Avenue, 
ESSENDON NORTH VIC 3041",$485.00,2,1,1,Apartment / Unit / Flat
"208/38 Playne Street, 
FRANKSTON VIC 3199",$485,2,2,1,Apartment / Unit / Flat
"10/96 Mercer Street, 
GEELONG VIC 3220",$485.00,2,2,1,Apartment / Unit / Flat
"2/17 Eileen Street, 
HADFIELD VIC 3046",$485 PW / $2107 PCM,2,1,2,Townhouse
"2/1 Turner Road, 
HIGHETT VIC 3190",$485.00,2,1,2,Apartment / Unit / Flat
"306/14 Elizabeth Street, 
MALVERN VIC 3144",$485 per week,1,1,1,Apartment / Unit / Flat
"607/585 La Trobe Street, 
MELBOURNE VIC 3000",$485,2,1, ,House
"1072 Nepean Highway, 
MORNINGTON VIC 3931",$485 per week,3,1,2,House
"26 Whites Road, 
MOUNT DUNEED VIC 3217",$485 Per Week,4,2,2,House
"25 Vimini Drive, 
NARRE WARREN VIC 3805",$485,3,2, ,House
"3/106 Bailey Road, 
NARRE WARREN NORTH VIC 3804",$485.00 per week,4,3,4,House
"66 River Street, 
NEWPORT VIC 3015",$485 per week,2,1,2,House
"9/7 Coombs Av, 
OAKLEIGH VIC 3166",$485 pw,2,1,2,Apartment / Unit / Flat
"1/16 Stewart Road, 
OAKLEIGH EAST VIC 3166",$485,2,1,2,Apartment / Unit / Flat
"3/5 Bristol Road, 
PASCOE VALE VIC 3044",$485.00,2,1,1,Townhouse
