Address,Prices,Bedroom,Bathroom,Parking,Type
"105/312 - 320 Moorabool Street, 
GEELONG VIC 3220",$430.00,1,1,1,Apartment / Unit / Flat
"372 Ryrie Street, 
GEELONG VIC 3220",$430.00 per week,3,1,1,House
"6/21 The Esplanade, 
GEELONG VIC 3220",$430 per week,2,1,1,Apartment / Unit / Flat
"3 Trigg Street, 
GEELONG WEST VIC 3218",$430 per week,3,1,1,House
"25 Snaefell Crescent, 
GLADSTONE PARK VIC 3043",$430 pw,4,2,2,House
"5 Kirstina Road, 
GLEN WAVERLEY VIC 3150",$430 pw,3,1,1,House
"28/836 Pascoe Vale Road, 
GLENROY VIC 3046","APPLICATION PENDING | $1,864 P.C.M",2,1,1,House
"2/38 View Str, 
GLENROY VIC 3046",$430,3,2,1,Townhouse
"2/38 View Street, 
GLENROY VIC 3046",$430,3,2,2,Townhouse
"11/265 Para Road, 
GREENSBOROUGH VIC 3088",$430 weekly,2,2,2,Apartment / Unit / Flat
"7/184 St Helena Road, 
GREENSBOROUGH VIC 3088",$430.00,2,2,1,Apartment / Unit / Flat
"55 Volga Street, 
HADFIELD VIC 3046",$430 per week,3,1,2,House
"5/77-79 Frawley Road, 
HALLAM VIC 3803",$430 per week,2,2,1,Townhouse
"51 Wanneroo Circuit, 
HARKNESS VIC 3337",$430 pw,4,2,2,House
"8 Lilac Court, 
HARKNESS VIC 3337",$430 per week / $1868 per month,4,2,2,House
"8/74 Hawdon Street, 
HEIDELBERG VIC 3084",$430 per week,2,1,1,Apartment / Unit / Flat
"29 Ferndale Parade, 
HIGHTON VIC 3216",$430 per week,3,1,1,House
"22 Richie Circuit, 
HILLSIDE VIC 3037",$430 pw,3,2,1,House
"2 Seaspray Court, 
INDENTED HEAD VIC 3223",$430.00,3,2,2,House
"516/58 Myrtle Street, 
IVANHOE VIC 3079",$430,1,1,1,Apartment / Unit / Flat
