Address,Prices,Bedroom,Bathroom,Parking,Type
"5/309 Heidelberg Road, 
NORTHCOTE VIC 3070",$360.00 per week,1,1,1,Apartment / Unit / Flat
"85 Asbury Street, 
OCEAN GROVE VIC 3226",LEASED,2,2,1,House
"4/238 Cumberland Road, 
PASCOE VALE VIC 3044",$360.00,2,1,1,Apartment / Unit / Flat
"16 Flinders Street, 
QUEENSCLIFF VIC 3225",LEASED,3,1,2,House
"Rear 111B Spring Street, 
RESERVOIR VIC 3073",$360 per week,2,1, ,House
"3/19 Bellevue Street, 
RICHMOND VIC 3121",$360.00,1,1, ,Apartment / Unit / Flat
"71 Seventh Avenue, 
ROSEBUD VIC 3939",UNDER APPLICATION,2,1, ,House
"9 Gipps Street, 
ROSEBUD VIC 3939",$360,3,1,2,House
"3 Walter Street, 
ST ALBANS VIC 3021",$360,3,1,1,House
"1/23 Broadmeadows Rd, 
TULLAMARINE VIC 3043",$360,2,1,1,House
"14/266 Melrose Drive, 
TULLAMARINE VIC 3043",$360.00,3,1,1,House
"1/12 Puli Street, 
WERRIBEE VIC 3030",$360,2,1, ,House
"42 Russell Street, 
WERRIBEE VIC 3030",Under Application,3,1,3,House
"1/94 Silvereye Crescent, 
WERRIBEE VIC 3030",$360,3,1,4,House
"9 Camden Way, 
WYNDHAM VALE VIC 3024",$360,3,1,2,House
"125 Bouverie street, 
CARLTON VIC 3053",$361,1,1, ,Studio
"7/156 Moreland Road, 
BRUNSWICK VIC 3056",$380 per week,1,1, ,Studio
"12/55 De Carle Street, 
BRUNSWICK VIC 3056",$380 per week,2,1,1,Apartment / Unit / Flat
"139 Bouverie Street, 
CARLTON VIC 3053",$362,1, , ,Apartment / Unit / Flat
"45 Henry Street, 
MELTON VIC 3337",$380 Weekly,3,1,2,House
