Address,Prices,Bedroom,Bathroom,Parking,Type
"205/5-7 Wilson Street, 
SOUTH YARRA VIC 3141",$720 per week,2,2,1,Apartment / Unit / Flat
"1217/7 Claremont Street, 
SOUTH YARRA VIC 3141",$720 per week,2,2,1,Apartment / Unit / Flat
"1/100 Millswyn Street, 
SOUTH YARRA VIC 3141",$720 per week,3,2,1,Apartment / Unit / Flat
"1201/3-7 Claremont Street, 
SOUTH YARRA VIC 3141",$720 Per Week,2,2,1,Apartment / Unit / Flat
"245 City Road, 
SOUTHBANK VIC 3006",$720,2,2,1,Apartment / Unit / Flat
"3908E/18 Hoff Blvd, 
SOUTHBANK VIC 3006",$720 per week Fully Furnished,2,2, ,Apartment / Unit / Flat
"3612/151 City Road, 
SOUTHBANK VIC 3006",$720.00,2,2,1,Apartment / Unit / Flat
"2702/151 City Road, 
SOUTHBANK VIC 3006",$720.00,2,2,1,Apartment / Unit / Flat
"905/152 Sturt Street, 
SOUTHBANK VIC 3006",$720.00,2,2,1,Apartment / Unit / Flat
"3110/118 Kavanagh Street, 
SOUTHBANK VIC 3006",$720.00,2,2,1,Apartment / Unit / Flat
"1403/245 City Rd, 
SOUTHBANK VIC 3006",UNFURNISHED! $720/week,2,2,1,Apartment / Unit / Flat
"1710/118 Kavanagh Street, 
SOUTHBANK VIC 3006",$720.00,2,2,1,Apartment / Unit / Flat
"1206/118 Kavanagh Street, 
SOUTHBANK VIC 3006",$720.00,2,2,1,Apartment / Unit / Flat
"5 Emilton Avenue, 
ST KILDA VIC 3182",$720 pw,2,1, ,House
"67 Woolton Avenue, 
THORNBURY VIC 3071",$720 per week,3,1, ,House
"3/21 Waratah Street, 
WEST FOOTSCRAY VIC 3012",$720.00,3,2,1,Townhouse
"2B Lae Street, 
WEST FOOTSCRAY VIC 3012",$720 per week,3,2,1,Townhouse
"1004/105 Batman Street, 
WEST MELBOURNE VIC 3003",$720 per week,2,2,1,Apartment / Unit / Flat
"1002/408 Spencer Street, 
WEST MELBOURNE VIC 3003",$720.00,2,2, ,Apartment / Unit / Flat
"4 Pineview Close, 
WHEELERS HILL VIC 3150",$720 pw,4,2,2,House
