Address,Prices,Bedroom,Bathroom,Parking,Type
"21 Northumbria Street, 
CRANBOURNE EAST VIC 3977",$530.00 per week,4,2,2,House
"173 Bakers Road, 
DANDENONG NORTH VIC 3175",$530 per week,3,1,4,House
"44 Slinky Street, 
DEANSIDE VIC 3336",$530 Per Week,4,2,2,House
"18 Charleston Road, 
DEANSIDE VIC 3336",$530 per week,4,3,2,House
"1B/9 Waterside Place, 
DOCKLANDS VIC 3008",$530 weekly,1,1,1,Apartment / Unit / Flat
"602/387-395 Docklands Drive, 
DOCKLANDS VIC 3008",$530 per week,1,1, ,Apartment / Unit / Flat
"6 Breakwater Drive, 
DOREEN VIC 3754",$530 per week,4,2,2,House
"1 Tulum Lane, 
EPPING VIC 3076",$530 PER WEEK,3,2,2,Townhouse
"881 Edgars Road, 
EPPING VIC 3076",$530,3,2,2,House
"14 Lancefield Circuit, 
EYNESBURY VIC 3338",$530 pw,4,2,2,House
"5/30 Margaret Street, 
FAWKNER VIC 3060",$530.00,2,1,1,Townhouse
"1010D/4 Tannery Walk, 
FOOTSCRAY VIC 3011",$530 weekly,2,2, ,Apartment / Unit / Flat
"51 Moore Street, 
FOOTSCRAY VIC 3011",$530 per week,3,1,1,House
"17 Lupton Street, 
GEELONG WEST VIC 3218",$530 per week,4,2, ,House
"603/2 Snedden Drive, 
GLEN WAVERLEY VIC 3150",$530,1,1,1,Apartment / Unit / Flat
"85 Venezia Promenade, 
GREENVALE VIC 3059",$530.00 per week,3,2,2,House
"23 Callery Pear Street, 
GREENVALE VIC 3059",$530 PW / $2303 PCM,4,2,2,House
"6 Feodora St, 
GREENVALE VIC 3059",$530,3,2,2,House
"6 Palana Walk, 
GREENVALE VIC 3059","$530 PER WEEK | $2,297 P.C.M",3,2,2,House
"1 Portsmouth Crescent, 
GROVEDALE VIC 3216",$530 per week,4,1,1,House
