Address,Prices,Bedroom,Bathroom,Parking,Type
"19/345 High Street, 
PRESTON VIC 3072",$460,2,1,1,Apartment / Unit / Flat
"2/7 Oulton Crescent, 
RESERVOIR VIC 3073",$460 per week,2,1,1,Apartment / Unit / Flat
"10 McCrae Street, 
RESERVOIR VIC 3073",$460 per week,2,1,3,House
"4/552 Gilbert Road, 
RESERVOIR VIC 3073",$460.00,2,1,1,Townhouse
"52 Clingin Street, 
RESERVOIR VIC 3073",$460,3,1,1,House
"303/183 Bridge Road, 
RICHMOND VIC 3121",$460,1,1, ,Apartment / Unit / Flat
"14/55 Bendigo Street, 
RICHMOND VIC 3121",$460.00 per week,2,1,1,Apartment / Unit / Flat
"2/6 Coorabong Avenue, 
ROSEBUD VIC 3939",$460,3,1,1,House
"56/72 Jetty Road, 
ROSEBUD VIC 3939",UNDER APPLICATION,2,1,1,Apartment / Unit / Flat
"11 Tinapher Drive, 
RYE VIC 3941",$460,3,1,2,House
"6/18-22 Abbott Street, 
SANDRINGHAM VIC 3191",$460pw / $1999pcm,2,1,1,Apartment / Unit / Flat
"2/10 Grant Avenue, 
SEAFORD VIC 3198",$460 pw,2,1,2,Apartment / Unit / Flat
"2/6 Ti - Tree Crescent, 
SEAFORD VIC 3198",$460 / wk,3,1,1,Apartment / Unit / Flat
"1/189 Geelong Road, 
SEDDON VIC 3011",$460.00,2,1,1,Apartment / Unit / Flat
"2/1160 Frankston Flinders Road, 
SOMERVILLE VIC 3912",$460,2,1,1,Apartment / Unit / Flat
"3/47 Vernon Street, 
SOUTH KINGSVILLE VIC 3015",$460,2,1,1,Apartment / Unit / Flat
"2/67 Saltley Street, 
SOUTH KINGSVILLE VIC 3015",$460 per week,2,1,1,Apartment / Unit / Flat
"707/52 Park Street, 
SOUTH MELBOURNE VIC 3205",$460 per week,1,1, ,Apartment / Unit / Flat
"11/40 Gorge Road, 
SOUTH MORANG VIC 3752",$460 per week,2,2,1,Townhouse
"11/883 Plenty Road, 
SOUTH MORANG VIC 3752",$460 Per Week / $1999 Per Calendar Month,3,2,1,House
