Address,Prices,Bedroom,Bathroom,Parking,Type
"4 Aimee Court, 
MORNINGTON VIC 3931",$650 per week,3,2,2,House
"27A Yewers Avenue, 
MOUNT ELIZA VIC 3930",Under Application,3,2,2,House
"11 Dale Court, 
MOUNT MARTHA VIC 3934",$650 Per Week,4,2,4,House
"3/8 Edna Street, 
MOUNT WAVERLEY VIC 3149",$650.00,3,2,2,Apartment / Unit / Flat
"55 Headingley Road, 
MOUNT WAVERLEY VIC 3149",$650,3,2,1,House
"26 Caledonia Crescent, 
MULGRAVE VIC 3170",$650 pw,3,1,2,House
"2 Arundel Court, 
MULGRAVE VIC 3170",$650 pw,3,1,1,House
"21 Latrobe Street, 
NEWPORT VIC 3015",$650 per week,3,1,1,House
"2/36 Bradley St, 
NEWPORT VIC 3015",$650 weekly,2,1,2,House
"40B Cook Street, 
NEWTOWN VIC 3220",$650 per week,3,2,2,Townhouse
"5/62A Coghlan Street, 
NIDDRIE VIC 3042",$650pw/ $2824 pcm,4,2,3,Townhouse
"6/47 Hamilton Street, 
NIDDRIE VIC 3042",$650 Per Week,3,2,2,Townhouse
"2/12 Michael Court, 
NIDDRIE VIC 3042",$650 Per Week,3,2,1,Townhouse
"2/36 Marna Court, 
NOBLE PARK VIC 3174",$650 per week,3,3,1,Townhouse
"1/10 Bloomfield Road, 
NOBLE PARK VIC 3174",$650 per week,3,2,2,Townhouse
"5 Curzon Place, 
NORTH MELBOURNE VIC 3051",$650,2,2, ,House
"202/4 Atkin Street, 
NORTH MELBOURNE VIC 3051",$650 per week,2,2, ,Apartment / Unit / Flat
"G18/23 Blackwood Street, 
NORTH MELBOURNE VIC 3051",$650 PER WEEK,2,1,1,Apartment / Unit / Flat
"1004/58 Villiers Street, 
NORTH MELBOURNE VIC 3051",$650,2,1,1,Apartment / Unit / Flat
"61 The Esplanade, 
NORTH SHORE VIC 3214",$650 per week,3,1,1,House
