Address,Prices,Bedroom,Bathroom,Parking,Type
"176 Fellows Road, 
POINT LONSDALE VIC 3225",$420 per week,3,1,2,House
"1 Nicholas Court, 
POINT LONSDALE VIC 3225",$420 per week,3,1,1,House
"305/14-18 Gilbert Road, 
PRESTON VIC 3072",$420 per week,1,1,1,Apartment / Unit / Flat
"3/33-35 Learmonth Street, 
QUEENSCLIFF VIC 3225",$420 per week,2,1,1,Apartment / Unit / Flat
"1/88A Henty Street, 
RESERVOIR VIC 3073",$420.00 pw,2,1,2,Apartment / Unit / Flat
"3/58 Northernhay Street, 
RESERVOIR VIC 3073",$420 per week,2,1,1,Apartment / Unit / Flat
"34 Andrews Avenue, 
RESERVOIR VIC 3073",$420 Per Week,2,1,1,House
"9 Haite Place, 
ROXBURGH PARK VIC 3064",$420 pw,3,1,2,House
"3/4 Nelson Street, 
RYE VIC 3941",$420 Per Week,2,1,1,Apartment / Unit / Flat
"6/20 Leonie Close, 
SOUTH MORANG VIC 3752",$420 PW,2,1,1,Apartment / Unit / Flat
"2 Nivea Terrace, 
SOUTH MORANG VIC 3752",$420,3,1,2,House
"3/126 Power Street, 
ST ALBANS VIC 3021",420,2,2,1,Townhouse
"4 Watford Street, 
ST ALBANS VIC 3021",$420,3,2,2,House
"21 Skipton Street, 
ST ALBANS VIC 3021",$420 Per Week,4,1,3,House
"2/4 Graceburn Grove, 
ST ALBANS VIC 3021",Enquire Now: $420 per week,2,2,1,Townhouse
"25/14 Crimea Street, 
ST KILDA VIC 3182",$420 pw,1,1,1,Apartment / Unit / Flat
"507/157 Fitzroy St, 
ST KILDA VIC 3182",$420 weekly,1,1, ,Apartment / Unit / Flat
"418/173-177 Barkly Street, 
ST KILDA VIC 3182",$420 PER WEEK,1,1, ,Apartment / Unit / Flat
"5/2-4 Meadow Street, 
ST KILDA EAST VIC 3183",$420.00 per week,1,1,1,Apartment / Unit / Flat
"10 Dobell Avenue, 
SUNBURY VIC 3429",$450 Per Week,3,1,2,House
