Address,Prices,Bedroom,Bathroom,Parking,Type
"7/15 Payne Street, 
CAULFIELD NORTH VIC 3161","$460pw/$1,999pcm",2,1,1,Apartment / Unit / Flat
"3/268 Bambra Road, 
CAULFIELD SOUTH VIC 3162",$460 per week,2,1,2,Apartment / Unit / Flat
"9/303-305 Huntingdale Road, 
CHADSTONE VIC 3148",$460,1,1,1,Apartment / Unit / Flat
"3/69 Sherwood Avenue, 
CHELSEA VIC 3196",$460.00,2,1,2,Apartment / Unit / Flat
"2/340 Bay Road (Corner Jack Road), 
CHELTENHAM VIC 3192",$460,2,1,1,Apartment / Unit / Flat
"22 Waulu Avenue, 
CLIFTON SPRINGS VIC 3222",$460 per week,3,2,2,House
"4 Honeybrook Lane, 
CLYDE VIC 3978",$460 per week,3,2,2,Townhouse
"6 Falabela Road, 
CLYDE NORTH VIC 3978",$460,4,2,2,House
"34 Kilmarnock Way, 
CLYDE NORTH VIC 3978",$460,3,2,1,House
"64 Jester drive, 
COBBLEBANK VIC 3338",$480,4,2,2,House
"1A Mashoobra Street, 
COBURG NORTH VIC 3058",$460 Per Wewek,2,1,1,Apartment / Unit / Flat
"17 Domain Way, 
CRAIGIEBURN VIC 3064",$460 pw,3,2,1,House
"38A Bainbridge Close, 
CRAIGIEBURN VIC 3064",$480,3,2,1,House
"6 Yarramie Circuit, 
CRAIGIEBURN VIC 3064",$460 PER WEEK,3,2,2,Townhouse
"30 Featherpark Way, 
CRAIGIEBURN VIC 3064",$460 pw,3,2,2,Townhouse
"33 Lorna Street Street, 
CRANBOURNE VIC 3977","$460pw | $1,999pcm",3,1,1,House
"51 Cornwell Crescent, 
CRANBOURNE EAST VIC 3977",$460.00 Per Week,3,2,1,House
"42 Criterion Way, 
CRANBOURNE EAST VIC 3977",$460,3,1,1,Townhouse
"35 Mossey Crescent, 
CRANBOURNE EAST VIC 3977","$460pw | $1,999pcm",3,2,1,House
"7 Walnut Court, 
CRANBOURNE NORTH VIC 3977",$460,3,1,2,House
