Address,Prices,Bedroom,Bathroom,Parking,Type
"CP1610/31 A'Beckett Street, 
MELBOURNE VIC 3000",$55 Per Week,1,1,1,Apartment / Unit / Flat
"818/118 Franklin Street, 
MELBOURNE VIC 3000",$55 Per Week,1,1,1,Apartment / Unit / Flat
"215/181 Exhibition Street, 
MELBOURNE VIC 3000",$55 per week,1,1,1,Apartment / Unit / Flat
"Carpark613/33 Blackwood Street, 
NORTH MELBOURNE VIC 3051",$55 per week, , ,1,House
"Carpark604/8 Pearl River Road, 
DOCKLANDS VIC 3008",$60 per week, , ,1,House
"350 William Street, 
MELBOURNE VIC 3000",$75 Per Week- Car Space For Rent,1,1,1,Apartment / Unit / Flat
"151 Berkeley Street, 
MELBOURNE VIC 3000",$60 per week, , ,1,Apartment / Unit / Flat
"Carpark2402/80 A'Beckett street, 
MELBOURNE VIC 3000",$60 per week, , ,1,House
"Carpark2608/135 A'Beckett street, 
MELBOURNE VIC 3000",$60, , ,1,House
"CP130/442 Elizabeth St, 
MELBOURNE VIC 3000",$60 weekly,1,1,1,House
"CP4106/285 La Trobe St, 
MELBOURNE VIC 3000",$60 weekly,1,1,1,House
"CP/483 Swanston St, 
MELBOURNE VIC 3000",$60 weekly,1,1,1,House
"Carpark5503/135 A'Beckett street, 
MELBOURNE VIC 3000",$60 per week, , ,1,House
"Carpark3908/135 A'Beckett street, 
MELBOURNE VIC 3000",$60 per week, , ,1,House
"Carpark2810/81 A'Beckett street, 
MELBOURNE VIC 3000",$60 per week, , ,1,House
"Carpark2710/80 A'Beckett Street, 
MELBOURNE VIC 3000",$60 per week, , ,1,House
"Carpark3004Y/639 Lonsdale St, 
MELBOURNE VIC 3000",$60 per week, , ,1,House
"Carpark2504/462 Elizabeth Street, 
MELBOURNE VIC 3000",$60 per week, , ,1,House
"Carpark6110Y/33 Rose Lane, 
MELBOURNE VIC 3000",$60 per week, , ,1,House
"Carpark2912/639 Lonsdale St, 
MELBOURNE VIC 3000",$60 per week, , ,1,House
