Address,Prices,Bedroom,Bathroom,Parking,Type
"3/51 Arthur Street, 
DROMANA VIC 3936",$580 pw,3,2,2,Apartment / Unit / Flat
"2/55 Durham Street, 
EAGLEMONT VIC 3084",$580.00,3,1,1,Apartment / Unit / Flat
"902V/162 Albert Street, 
EAST MELBOURNE VIC 3002",$580 per week,2,1,1,Apartment / Unit / Flat
"70 Rockfield Street, 
EPPING VIC 3076",$580 per week,4,2,2,House
"20 Draper Crescent, 
EPPING VIC 3076",$580 per week,3,2,2,House
"1 Orlit Court, 
EPPING VIC 3076",$580,4,2,3,House
"2 Bed 2 Bath/34 Cowper Street, 
FOOTSCRAY VIC 3011",Available Now From $580 P/W,2,2, ,Apartment / Unit / Flat
"1303/8 Hallenstein Street, 
FOOTSCRAY VIC 3011",$580,2,2,1,Apartment / Unit / Flat
"1405/1 Warde Street, 
FOOTSCRAY VIC 3011",$580 P/W,2,2,1,Apartment / Unit / Flat
"25 Stafford Street, 
FOOTSCRAY VIC 3011",$580 per week,2,1,1,House
"1311/2 Joseph Road, 
FOOTSCRAY VIC 3011",$580 per week,2,2,1,Apartment / Unit / Flat
"2/3 Oxford Street, 
FRANKSTON VIC 3199","$580 Per week/$2,520.00 PCM",3,2,2,House
"1602/18 Cavendish Street, 
GEELONG VIC 3220",$580.00,2,2,1,Apartment / Unit / Flat
"43A Kilgour Street, 
GEELONG VIC 3220",$580.00 per week,3,2,1,Townhouse
"54 Weller Street, 
GEELONG WEST VIC 3218",$580 per week,3,2,1,House
"21 Gladstone Park Drive, 
GLADSTONE PARK VIC 3043","$580 PER WEEK | $2,514 P.C.M",5,1,1,House
"2/14 Mackay Avenue, 
GLEN HUNTLY VIC 3163",$580,3,1,1,Villa
"5 Ashton St, 
GLEN WAVERLEY VIC 3150",Under Application - Deposit Taken,4,1,2,House
"2/23 Barbara Avenue, 
GLEN WAVERLEY VIC 3150",$580,2,1,1,House
"1/62 Melbourne Avenue, 
GLENROY VIC 3046","$580 PW / $2,520 PCM",3,2,1,Townhouse
