Address,Prices,Bedroom,Bathroom,Parking,Type
"2/7 Urana Street, 
NEWTOWN VIC 3220",$400.00,2,1,1,Apartment / Unit / Flat
"1/88 Corrigan Road, 
NOBLE PARK VIC 3174",$400 wk,2,1,1,Apartment / Unit / Flat
"2/3-5 Allan Street, 
NOBLE PARK VIC 3174",$400 per week,2,1,2,Apartment / Unit / Flat
"5/78 Kelvinside Road, 
NOBLE PARK VIC 3174",$400 per week,2,1,1,Apartment / Unit / Flat
"12 Zinnia Street, 
NORLANE VIC 3214",$400 weekly,3,1,1,House
"79 Kildare Street, 
NORTH GEELONG VIC 3215",$400 per week - furnished,3,1, ,House
"210/97 Flemington Rd, 
NORTH MELBOURNE VIC 3051",$400.00 per week,1,1, ,Apartment / Unit / Flat
"3/175 Gladstone Ave, 
NORTHCOTE VIC 3070",$400 weekly,1,1,1,Apartment / Unit / Flat
"4/14 Vauxhall Road, 
NORTHCOTE VIC 3070",$400.00,1,1,1,Apartment / Unit / Flat
"3/309 Heidelberg Road, 
NORTHCOTE VIC 3070",$400pw/ $1738pcm,1,1,1,Apartment / Unit / Flat
"126 The Parade, 
OCEAN GROVE VIC 3226",UNDER APPLICATION,3,1,2,House
"102/18 Tribeca Drive, 
POINT COOK VIC 3030",$400 per week,2,2,1,Apartment / Unit / Flat
"1 Old Geelong Road, 
POINT LONSDALE VIC 3225",$400 per week,2,1,2,House
"6 Robertson Court, 
POINT LONSDALE VIC 3225",UNDER APPLICATION,3,2,1,House
"46 Lawrence Road, 
POINT LONSDALE VIC 3225",UNDER APPLICATION,3,1,1,House
"7/6 Airlie Avenue, 
PRAHRAN VIC 3181",$400.00,2,1,1,Apartment / Unit / Flat
"12/35a Grandview Grove, 
PRAHRAN VIC 3181",$400 Per Week,1,1, ,Apartment / Unit / Flat
"202/154 High Street, 
PRESTON VIC 3072",$400,1,1,1,Apartment / Unit / Flat
"5/36 Benambra Street, 
PRESTON VIC 3072",$400 per week,1,1,1,Apartment / Unit / Flat
"211/5 Blanch St, 
PRESTON VIC 3072",$400 weekly,1,1,1,Apartment / Unit / Flat
