Address,Prices,Bedroom,Bathroom,Parking,Type
"2/24 Lucille Avenue, 
RESERVOIR VIC 3073",$490 per week,2,1,1,Townhouse
"4 Lucille Avenue, 
RESERVOIR VIC 3073",$490.00,3,1,2,House
"3/32 Dundee Street, 
RESERVOIR VIC 3073",$490.00,2,2,1,Townhouse
"7/55 Bendigo Street, 
RICHMOND VIC 3121",$490 weekly,2,1, ,Apartment / Unit / Flat
"183/73 River Street, 
RICHMOND VIC 3121",$490 per week,1,1,1,Apartment / Unit / Flat
"120/205 Burnley Street, 
RICHMOND VIC 3121",$490,1,1,1,Apartment / Unit / Flat
"53 Restful Way, 
ROCKBANK VIC 3335",$490 Per Week,4,2,2,House
"27 Pioneer Drive, 
ROCKBANK VIC 3335",$490 Per Week,4,2,2,House
"286 Nicholson Street, 
SEDDON VIC 3011",$490 per week,2,1, ,House
"1003/89 Gladstone Street, 
SOUTH MELBOURNE VIC 3205",$490 per week,1,1, ,Apartment / Unit / Flat
"6/60 Arthur Street, 
SOUTH YARRA VIC 3141","$490pw / $2,129pcm",1,1,1,Apartment / Unit / Flat
"37/38 Kavanagh Street, 
SOUTHBANK VIC 3006",$490 per week,1,1,1,Apartment / Unit / Flat
"275/183 City Road, 
SOUTHBANK VIC 3006",$490.00,1,1, ,Apartment / Unit / Flat
"914/70 Dorcas Street, 
SOUTHBANK VIC 3006",$490 per week,1,1, ,Apartment / Unit / Flat
"1810/22 Dorcas Street, 
SOUTHBANK VIC 3006",$490.00,1,1,1,Apartment / Unit / Flat
"814/22 Dorcas Street, 
SOUTHBANK VIC 3006",$490,1,1,1,Apartment / Unit / Flat
"62 Gratz Street, 
ST ALBANS VIC 3021",$490,3,2,2,Townhouse
"4/16-18 Curtin Street, 
ST ALBANS VIC 3021",$490,3,2,2,Townhouse
"12 Revell Crescent, 
ST ALBANS VIC 3021",$490 pw,5,2, ,House
"142A St Kilda Road, 
ST KILDA VIC 3182",$490 per week,1,1,1,Apartment / Unit / Flat
