Address,Prices,Bedroom,Bathroom,Parking,Type
"230 Thompson Road, 
NORTH GEELONG VIC 3215",$380,3,1,1,House
"121/55 Villiers Street, 
NORTH MELBOURNE VIC 3051",$380pw/ $1651pcm,1,1, ,Apartment / Unit / Flat
"5/160 Cumberland Rd, 
PASCOE VALE VIC 3044",$380,2,1,1,Apartment / Unit / Flat
"2/25 Irving Avenue, 
PRAHRAN VIC 3181",$380.00,1,1,1,Apartment / Unit / Flat
"15/42 Grandview Grove, 
PRAHRAN VIC 3181",$380.00,1,1,1,Apartment / Unit / Flat
"3/34 Beetham Parade, 
ROSANNA VIC 3084",$380.00 per week,2,1,1,Apartment / Unit / Flat
RUFFY VIC 3666,$380,3,1,6,House
"2/78 Seaview Avenue, 
SAFETY BEACH VIC 3936",$380 per week,2,1,1,Apartment / Unit / Flat
"7/23 Avoca Street, 
SOUTH YARRA VIC 3141",$380.00 per week,1,1, ,Apartment / Unit / Flat
"206/32 Bray Street, 
SOUTH YARRA VIC 3141",$380 pw,1,1, ,Apartment / Unit / Flat
"217/32 Bray Street, 
SOUTH YARRA VIC 3141",$420 per week,1,1, ,Studio
"3 Butler Street, 
ST ALBANS VIC 3021",$380 per week,3,1,1,House
"3/72 Kings Road, 
ST ALBANS VIC 3021",$380,3,1,1,Apartment / Unit / Flat
"1/77 McArthur Avenue, 
ST ALBANS VIC 3021",$380,3,1, ,Apartment / Unit / Flat
"217/63 Fitzroy Street, 
ST KILDA VIC 3182",$380 per week, ,1, ,Apartment / Unit / Flat
"8 Garner Lane, 
ST LEONARDS VIC 3223",$380 per week,1,1, ,Studio
"52 Beach Road, 
ST LEONARDS VIC 3223",$380 per week,2,1,2,House
"2/44 Ligar St, 
SUNBURY VIC 3429",$380 weekly,2,1,1,Apartment / Unit / Flat
"14/77 Pender Street, 
THORNBURY VIC 3071",$380.00,2,1,1,Apartment / Unit / Flat
"3/17 Waratah Avenue, 
TULLAMARINE VIC 3043","$380 PER WEEK | $1,647 P.C.M",2,1,1,Apartment / Unit / Flat
