Address,Prices,Bedroom,Bathroom,Parking,Type
"134 Bridge Street, 
PORT MELBOURNE VIC 3207",$700.00 per week,2,1, ,House
"206 Heath St, 
PORT MELBOURNE VIC 3207",$700 weekly,2,1, ,House
"16 Byrne Street, 
PORT MELBOURNE VIC 3207",$700 per week,3,1,1,House
"314/101 Bay Street, 
PORT MELBOURNE VIC 3207",$695 per week,2,2,1,Apartment / Unit / Flat
"151-179 Geelong Road, 
PORTARLINGTON VIC 3223",$700 per week,3,2,5,House
"2BR/6 Percy Place, 
PRAHRAN VIC 3181",From $700.00 per week.,2,1,1,Apartment / Unit / Flat
"42/777 Bell Street, 
PRESTON VIC 3072",$700 per week,3,2,2,Apartment / Unit / Flat
"6 Graham Court, 
PRESTON VIC 3072",$700pw / $3042pm,4,2,2,House
"1/103 Royal Parade, 
RESERVOIR VIC 3073",$700.00 pw,3,3,2,Townhouse
"5/1 Drysdale Street, 
RESERVOIR VIC 3073",$700 per week,3,3,2,Townhouse
"3/3 Dumbarton Street, 
RESERVOIR VIC 3073",$700,3,3,2,House
"93 Elizabeth St, 
RICHMOND VIC 3121",$700 weekly,3,1,2,House
"28/15 River Boulevard, 
RICHMOND VIC 3121",$700 per week,2,2,2,Apartment / Unit / Flat
"5A Newry Street, 
RICHMOND VIC 3121",$700.00 per week,2,1,1,Townhouse
"8/129 Hoddle Street, 
RICHMOND VIC 3121",$700,2,2,2,Apartment / Unit / Flat
"3/10 Elaine Ct, 
RICHMOND VIC 3121",$700 weekly,2,1,1,Apartment / Unit / Flat
"8/23 Lower Plenty Road, 
ROSANNA VIC 3084",$695.00,3,1,1,Townhouse
"1/201 Rosanna Road, 
ROSANNA VIC 3084",$695 per week,3,1,3,Apartment / Unit / Flat
"20 Anne Street, 
ROSEBUD VIC 3939",$700 per week,4,2, ,House
"7 Forbes Street, 
RYE VIC 3941",$700 p/week,4,3,1,House
