Address,Prices,Bedroom,Bathroom,Parking,Type
"142 Wallington Rd, 
OCEAN GROVE VIC 3226",$425.00,4,1,3,House
"18/12 Surrey Street, 
PASCOE VALE VIC 3044",$425pw / $1847pcm,2,1,1,Apartment / Unit / Flat
"414/101 Bay Street, 
PORT MELBOURNE VIC 3207",$425.00 per week,1,1, ,Apartment / Unit / Flat
"13/29 Upton Road, 
PRAHRAN VIC 3181",$425,2,1,1,Apartment / Unit / Flat
"103/15 Clifton Street, 
PRAHRAN VIC 3181",$425 weekly,1,1, ,Apartment / Unit / Flat
"805/15 Clifton Street, 
PRAHRAN VIC 3181",$425,1,1, ,Apartment / Unit / Flat
"610/5 Blanch Street, 
PRESTON VIC 3072",$425,1,1,1,Apartment / Unit / Flat
"11 Dorrington Avenue, 
RESERVOIR VIC 3073",$425/week,3,1,3,House
"1/17 Compton Street, 
RESERVOIR VIC 3073",$425 per week,2,1,1,Townhouse
"403/952-954 High Street, 
RESERVOIR VIC 3073",$425 per week,1,1,1,Apartment / Unit / Flat
"27A Bay Road, 
SANDRINGHAM VIC 3191",$425 pw,2,1, ,Apartment / Unit / Flat
"3/34 Boonong Avenue, 
SEAFORD VIC 3198",$425,2,1,1,Townhouse
"206/33 Claremont Street, 
SOUTH YARRA VIC 3141",$425 per week,1,1, ,Apartment / Unit / Flat
"103a/33 Inkerman St, 
ST KILDA VIC 3182",$425 weekly,1,1,1,Apartment / Unit / Flat
"3/16 Marine Parade, 
ST KILDA VIC 3182",$425 pw,1,1, ,Apartment / Unit / Flat
"10/117 Park Street, 
ST KILDA WEST VIC 3182",$425.00 per week,1,1,1,Apartment / Unit / Flat
"10/5 Gordon Street, 
TOORAK VIC 3142",$425 PW/$1847 PCM,1,1, ,Apartment / Unit / Flat
"11/83 Mathoura Road, 
TOORAK VIC 3142",$425 per week,1,1,1,Apartment / Unit / Flat
"7/76 Canterbury Road, 
TOORAK VIC 3142",$425 per week,1,1, ,Apartment / Unit / Flat
"301/115 Overton Rd, 
WILLIAMS LANDING VIC 3027",$425.00 per week,2,1,1,Apartment / Unit / Flat
