Address,Prices,Bedroom,Bathroom,Parking,Type
"17 Melanie Place, 
OCEAN GROVE VIC 3226",APPLICATION APPROVED,3,1,2,House
"3/51 Surrey Street, 
PASCOE VALE VIC 3044",$430 per week,2,1,1,Townhouse
"1/58 View Street, 
PASCOE VALE VIC 3044",$430,2,1,2,Townhouse
"2/23 Tenerrife Crescent, 
POINT COOK VIC 3030",$430.00 per week,3,2,2,House
"12 Tattersalls Lane, 
POINT COOK VIC 3030",$430.00 per week,2,2,1,House
"32 Botha Avenue, 
RESERVOIR VIC 3073",$430 per week,3,1,1,House
"38 Goulburn Avenue, 
RESERVOIR VIC 3073",$430,2,1, ,House
"6/16-18 Compton Street, 
RESERVOIR VIC 3073",$430,2,1,2,Apartment / Unit / Flat
"5 Akram Way, 
ROCKBANK VIC 3335",$430 pw,3,1,1,House
"18 Oscar Circuit, 
ROXBURGH PARK VIC 3064",$430 PER WEEK,3,1,2,House
"77B St Anthony Court, 
SEABROOK VIC 3028",$430 per week,3,2,1,House
"21 Arnold Street, 
SOUTH YARRA VIC 3141",$430.00,1,1, ,Apartment / Unit / Flat
"103/33 Clarke Street, 
SOUTHBANK VIC 3006",$430,1,1, ,Apartment / Unit / Flat
"3/1 Dodds Street, 
SPRINGVALE VIC 3171",$430 PW,2,1,1,Apartment / Unit / Flat
"5/1 Dodds Street, 
SPRINGVALE VIC 3171",$430 PW,2,1,1,Apartment / Unit / Flat
"105/157 Fitzroy St, 
ST KILDA VIC 3182",$430 weekly,1,1, ,Apartment / Unit / Flat
"17/1 Duke Street, 
ST KILDA VIC 3182",$430 weekly,1,1,1,Apartment / Unit / Flat
"20/10 Acland Street, 
ST KILDA VIC 3182",$430 Per Week,1,1,1,Apartment / Unit / Flat
"201/2 Princes Street, 
ST KILDA VIC 3182",$430 pw,1,1,1,Apartment / Unit / Flat
"302/40-44 Pakington Street, 
ST KILDA VIC 3182",$430,1,1,1,Apartment / Unit / Flat
