Address,Prices,Bedroom,Bathroom,Parking,Type
"4/69 Cuthbert Street, 
BROADMEADOWS VIC 3047",$450pw/$1955pcm,2,1,1,House
"30 Waranga Crescent, 
BROADMEADOWS VIC 3047","$450 PER WEEK | $1,950 P.C.M",3,1,2,House
"3/47 Stenhouse Avenue, 
BROOKLYN VIC 3012",$450.00,2,1,1,Apartment / Unit / Flat
"209/4-8 Breese Street, 
BRUNSWICK VIC 3056",$450.00 per week,1,1, ,Apartment / Unit / Flat
"304/623 Sydney Road, 
BRUNSWICK VIC 3056",$450.00,1,1,1,Apartment / Unit / Flat
"603/22 Lygon Street, 
BRUNSWICK EAST VIC 3057",$450,1,1,1,Apartment / Unit / Flat
"512/96 Albert St, 
BRUNSWICK EAST VIC 3057",$450,1,1,1,Apartment / Unit / Flat
"102/15A Albert Street, 
BRUNSWICK EAST VIC 3057",$450,1,1,1,Apartment / Unit / Flat
"208/457-459 Lygon St, 
BRUNSWICK EAST VIC 3057",$450 weekly,1,1,1,Apartment / Unit / Flat
"6/109 Melville Rd, 
BRUNSWICK WEST VIC 3055",$450.00 per week,2,1,1,Apartment / Unit / Flat
"108/12 Olive York Way, 
BRUNSWICK WEST VIC 3055",$450,1,1,1,Apartment / Unit / Flat
"707/3 Olive York Way, 
BRUNSWICK WEST VIC 3055",$450 per week,1,1,1,Apartment / Unit / Flat
"10/1410 Plenty Road, 
BUNDOORA VIC 3083",$450pw / $1955pcm,2,1,1,House
"108/28 Galileo Gateway, 
BUNDOORA VIC 3083",$450.00 per week,2,2,1,Apartment / Unit / Flat
"25B/52 Boadle Road, 
BUNDOORA VIC 3083",$450 per week,2,1,1,Apartment / Unit / Flat
"2/2 Clanbrae Avenue, 
BURWOOD VIC 3125",$450,2,1,1,Apartment / Unit / Flat
"112A/399 Burwood Highway, 
BURWOOD VIC 3125",$450,1,1,1,Apartment / Unit / Flat
"505a/118 Cairnlea Drive, 
CAIRNLEA VIC 3023",$450,2,2,1,House
"21 Attuna Crescent, 
CAPEL SOUND VIC 3940",$450 weekly,3,1,2,House
"1014/6 Leicester Street, 
CARLTON VIC 3053",$450 per week,1,1, ,Apartment / Unit / Flat
