Address,Prices,Bedroom,Bathroom,Parking,Type
"11 Booyong Street, 
CRAIGIEBURN VIC 3064",$510 Per Week,3,2,1,House
"246 Newbury Boulevard, 
CRAIGIEBURN VIC 3064",$510 pw,4,2,2,House
"1109E/888 Collins Street, 
DOCKLANDS VIC 3008",$510,1,1, ,Apartment / Unit / Flat
"24 Commonwealth Circuit, 
DONNYBROOK VIC 3064",$510,4,2,2,House
"91 Palmerston Avenue, 
DROMANA VIC 3936",$510 pw,3,1,1,Apartment / Unit / Flat
"3 Normanby Street, 
EAST GEELONG VIC 3219",$510.00,4,1,4,House
"302/9 Eades Street, 
EAST MELBOURNE VIC 3002",$510 per week,1,1,1,Apartment / Unit / Flat
"2/53 Foam Street, 
ELWOOD VIC 3184",$510 weekly,2,1,1,Apartment / Unit / Flat
"8/83 Bulla Road, 
ESSENDON NORTH VIC 3041",$510,2,1,1,Apartment / Unit / Flat
"3 McMahons Road, 
FRANKSTON VIC 3199",$510 per week,3,1,2,House
"19 Lupton Street, 
GEELONG WEST VIC 3218",$510.00,3,1, ,House
"8 Hardy Close, 
GLADSTONE PARK VIC 3043","$510 PER WEEK | $2,210 P.C.M",3,1,1,House
GREENVALE VIC 3059,$510,3,2,4,House
GREENVALE VIC 3059,$510,3,2,4,House
GREENVALE VIC 3059,$510,3,2,4,House
"6/11 Brandon Mews, 
GROVEDALE VIC 3216",$510,3,2,1,House
"480 Waterdale Road, 
HEIDELBERG HEIGHTS VIC 3081",$510.00,5,2,6,House
"6/100-104 Poath Road, 
HUGHESDALE VIC 3166",$510,2,1,1,Apartment / Unit / Flat
"1/28 William Street, 
KEILOR PARK VIC 3042","$510 PER WEEK | $2,210 P.C.M",3,1,1,Villa
"10 Bath Street, 
LARA VIC 3212",$510 Per Week,4,2,6,House
