Address,Prices,Bedroom,Bathroom,Parking,Type
"1 Wiseman Court, 
ESSENDON VIC 3040",$800.00,3,1,2,House
"14 Faulkner Street, 
HAMPTON VIC 3188",$795 per week,4,1,2,House
"16 Meehan Court, 
KEILOR VIC 3036",800.00 per week,5,3,2,House
"2/4 Riverside Avenue, 
KEILOR VIC 3036",$800,4,2,2,House
"6B Snow Street, 
KEILOR PARK VIC 3042","UNDER APPLICATION | $3,476PCM",4,3,1,Townhouse
"47 Ringtail Circuit, 
MAIDSTONE VIC 3012","$800 PW ($3,476 PCM)",4,2,1,House
"2 Bruce Street, 
MALVERN EAST VIC 3145",$800 per week,3,1,1,House
"ELIZABETH STREET, 
MELBOURNE VIC 3000",$800,2,2, ,Apartment / Unit / Flat
"4004/639 Lonsdale St, 
MELBOURNE VIC 3000",$800,1,1, ,Apartment / Unit / Flat
"3611/157 A'Beckett St, 
MELBOURNE VIC 3000",Contact Agent,2,2, ,Apartment / Unit / Flat
"35/300 King St, 
MELBOURNE VIC 3000",$800,1,2,1,Apartment / Unit / Flat
"3213D/624 Lonsdale Street, 
MELBOURNE VIC 3000",$800,2,2, ,Apartment / Unit / Flat
"6401/160 Spencer Street, 
MELBOURNE VIC 3000",Furnished$800 per week,2,2, ,Apartment / Unit / Flat
"648 Lonsdale St, 
MELBOURNE VIC 3000",$800/week,2,2, ,Apartment / Unit / Flat
"1510/618 Lonsdale Street, 
MELBOURNE VIC 3000",$800.00,2,2,1,Apartment / Unit / Flat
"3107/23 MacKenzie Street, 
MELBOURNE VIC 3000",$800 per week,2,2,1,Apartment / Unit / Flat
"81/33 Latrobe Street, 
MELBOURNE VIC 3000",$800.00,3,2,1,Apartment / Unit / Flat
"2802D/648 Lonsdale Street, 
MELBOURNE VIC 3000",$800 per week,2,2,1,Apartment / Unit / Flat
"3511/157 A'Beckett Street, 
MELBOURNE VIC 3000",$800 per week,2,2, ,Apartment / Unit / Flat
"3203/371 Little Lonsdale Street, 
MELBOURNE VIC 3000",$800 per week,2,2, ,Apartment / Unit / Flat
