Address,Prices,Bedroom,Bathroom,Parking,Type
"1207/594 St Kilda Rd, 
MELBOURNE VIC 3004",$670 per week UNFURNISHED,2,2,1,Apartment / Unit / Flat
"402/8 Bowen Crescent, 
MELBOURNE VIC 3004",$670,2,2,1,Apartment / Unit / Flat
"4108/134-160 Spencer Street, 
MELBOURNE VIC 3000",$670,2,1, ,Apartment / Unit / Flat
"2803/285 La Trobe Street, 
MELBOURNE VIC 3000",$670 weekly,2,1, ,Apartment / Unit / Flat
"1802/560 Lonsdale Street, 
MELBOURNE VIC 3000",$670.00,2,1, ,Apartment / Unit / Flat
"2104/38 Rose Lane, 
MELBOURNE VIC 3000",$670,2,1, ,Apartment / Unit / Flat
"3203/315 La Trobe Street, 
MELBOURNE VIC 3000",$670.00,2,1, ,Apartment / Unit / Flat
"1303/81 A'Beckett Street, 
MELBOURNE VIC 3000",Furnished$670 per week,2,1, ,Apartment / Unit / Flat
"1810/81 A'Beckett Street, 
MELBOURNE VIC 3000",$670/w & Furnished,2,1, ,Apartment / Unit / Flat
"6102/462 Elizabeth Street, 
MELBOURNE VIC 3000",$670 per week,2,2,1,Apartment / Unit / Flat
"1006/5 Sutherland Street, 
MELBOURNE VIC 3000",$670.00,2,2, ,Apartment / Unit / Flat
"79/33 Latrobe Street, 
MELBOURNE VIC 3000",$670.00,2,1,1,Apartment / Unit / Flat
"68 Riverdale Boulevard, 
MERNDA VIC 3754","$ 670.00 / Week, $2912.00/ Month",4,2,2,House
"20 Vine Street, 
MOONEE PONDS VIC 3039",REVIEWING APPLICATIONS,4,2,3,House
"7/110 Bungower Road, 
MORNINGTON VIC 3931",$670 Per Week,3,2,2,Townhouse
"9 Greenham Crescent, 
MOUNT WAVERLEY VIC 3149",$670 pw,5,2,2,House
"63 Therese Avenue, 
MOUNT WAVERLEY VIC 3149",$670 per week,3,2,2,House
"2/4 Elcho Street, 
NEWTOWN VIC 3220",$670 per week,3,2,2,Townhouse
"9 Myrtle Street, 
NOBLE PARK VIC 3174",$670 Per Week,3,2,1,Townhouse
"1/26 Dunblane Road, 
NOBLE PARK VIC 3174",$670 per week,3,2,1,Townhouse
