Address,Prices,Bedroom,Bathroom,Parking,Type
"51 Garden Street, 
SOUTH YARRA VIC 3141",From $250 per week,1,1, ,Apartment / Unit / Flat
"9/1 Arthur Street, 
SOUTH YARRA VIC 3141",$250,1,1,1,Apartment / Unit / Flat
"38A High Street, 
YEA VIC 3717",$250 p.w., , ,1,Studio
"3813/70 Southbank Bvd, 
SOUTHBANK VIC 3006",Contact Agent,2,2,1,Apartment / Unit / Flat
"2/221 Esplanade, 
ALTONA VIC 3018",$260.00 weekly,1,1, ,Apartment / Unit / Flat
"24 Barkly Place, 
CARLTON VIC 3053",From $260 per week,1,1, ,Studio
"26 Yildiz, 
CHARLEMONT VIC 3217",$260,1,1, ,House
"4/31 Erskine Street, 
FRANKSTON VIC 3199",$260 per week,1,1,1,Apartment / Unit / Flat
"3 Holmes Street, 
BRUNSWICK EAST VIC 3057",From $265 per week,1,1, ,Apartment / Unit / Flat
"127 Leicester Street, 
CARLTON VIC 3053",From $265 per week,1,1, ,Studio
"50 Barry Street, 
CARLTON VIC 3053",From $265 per week,1,1, ,Studio
"5 Dingle Avenue, 
FRANKSTON VIC 3199",Under Application,1,1, ,Apartment / Unit / Flat
"8 Vale Street, 
NORTH MELBOURNE VIC 3051",From $265.00 per week,1,1, ,Apartment / Unit / Flat
"102/5 Stawell Street, 
WEST MELBOURNE VIC 3003",$267 per week UNDER APPLICATION,1,1, ,Apartment / Unit / Flat
"1/24 Koonawarra Street, 
CLAYTON VIC 3168",$280pw,1,1, ,Apartment / Unit / Flat
"1/4 Stewart Road, 
OAKLEIGH EAST VIC 3166",$280pw utilities included,1,1, ,Apartment / Unit / Flat
"315/80 Cheltenham Road, 
DANDENONG VIC 3175",$269 per week,2,1,1,Apartment / Unit / Flat
"15/57 Kingsville Street, 
KINGSVILLE VIC 3012",$270.00 pw,1,1,1,Apartment / Unit / Flat
"5/32 Edgar Street, 
KINGSVILLE VIC 3012",$270,1,1,1,Apartment / Unit / Flat
"313 Waverley Road, 
MALVERN EAST VIC 3145",From $270 per week,1,1, ,Apartment / Unit / Flat
