Address,Prices,Bedroom,Bathroom,Parking,Type
"1007/33 Blackwood St, 
NORTH MELBOURNE VIC 3051",$680/week,2,1, ,Apartment / Unit / Flat
"710/108 Haines Street, 
NORTH MELBOURNE VIC 3051",$680 Per Week,2,2,1,Apartment / Unit / Flat
"129/23 Blackwood Street, 
NORTH MELBOURNE VIC 3051",$680 per week *Fully Furnished*,2,1,1,Apartment / Unit / Flat
"3/3 Curie Avenue, 
OAK PARK VIC 3046",$680 PW / $2955 PCM,3,1,1,Townhouse
"32 South Shore Avenue, 
POINT COOK VIC 3030",$680 per week,4,3,2,House
"7 Iris Place, 
POINT COOK VIC 3030",$680,4,3,2,House
"115 Featherbrook Drive, 
POINT COOK VIC 3030",$680,4,2,2,House
"17 Pipi Street, 
POINT LONSDALE VIC 3225",$680 per week,4,2,2,House
"1/107 Gower Street, 
PRESTON VIC 3072",$680 PER WEEK pw,3,2,1,Townhouse
"4/103 Royal Parade, 
RESERVOIR VIC 3073",$680 per week,3,2,1,Townhouse
"3 Dickens Street, 
RICHMOND VIC 3121",$680 weekly,2,1, ,House
"65 Mckenzie cres, 
ROXBURGH PARK VIC 3064",$680 per week,4,2,4,House
"5/89 Dromana Parade, 
SAFETY BEACH VIC 3936",$680,4,2,2,Townhouse
"1206/259 Normanby Road, 
SOUTH MELBOURNE VIC 3205",$680,1,1, ,Apartment / Unit / Flat
"503N/229 Toorak Road, 
SOUTH YARRA VIC 3141",$680.00 per week,2,2,1,Apartment / Unit / Flat
"501/2 Claremont Street, 
SOUTH YARRA VIC 3141",$680,2,2,1,Apartment / Unit / Flat
"2006/3 Yarra Street, 
SOUTH YARRA VIC 3141",$680 weekly,2,1,1,Apartment / Unit / Flat
"1010/65 Coventry Street, 
SOUTHBANK VIC 3006",$680 pw,2,2,1,Apartment / Unit / Flat
"1503/245 City Road, 
SOUTHBANK VIC 3006",$680 and Fully Furnished Option At Extra pw,2,2, ,Apartment / Unit / Flat
"1508/118 Kavanagh Street, 
SOUTHBANK VIC 3006",$680.00,2,2,1,Apartment / Unit / Flat
