Address,Prices,Bedroom,Bathroom,Parking,Type
"5B Curraweena Road, 
CAULFIELD SOUTH VIC 3162",$1350 Per Week,4,3,2,Townhouse
"189-207 Wattletree Rd, 
ELTHAM NORTH VIC 3095","$1,350 weekly",6,4,2,House
"455 Springvale Road, 
GLEN WAVERLEY VIC 3150","$1,350",5,3,7,House
"3A Ridge Avenue, 
HAMPTON EAST VIC 3188","$1,350.00",4,3,2,Townhouse
"2701/63 La Trobe Street, 
MELBOURNE VIC 3000",$1350 per week,2,2,1,Apartment / Unit / Flat
"113 Kellett Street, 
NORTHCOTE VIC 3070","$1,350.00",3,2,1,House
"3 Collins Street, 
ORMOND VIC 3204","$1,350",5,2,2,House
"55 MYOLA STREET, 
PATTERSON LAKES VIC 3197",$1350 per week,4,2,4,House
"89 Duke Street, 
RICHMOND VIC 3121","$1,350.00 per week",3,2,1,House
"401/250 St Kilda Road, 
SOUTHBANK VIC 3006",$1350 Per Week,3,2,2,Apartment / Unit / Flat
"5A Nelson Street, 
ST KILDA VIC 3182",$1350 pw,4,2,2,Townhouse
"6a Lambeth Place, 
ST KILDA VIC 3182",$1350 pw,4,2, ,House
"7 Riverside Quay, 
SOUTHBANK VIC 3006",$1351pw - Stay 1 mth+,2,2,1,Apartment / Unit / Flat
"204/154 Chapel Street, 
ST KILDA VIC 3182",$1372pw - Stay 1 mth+,2,1,1,Apartment / Unit / Flat
"2 Mary Street, 
BRIGHTON VIC 3186","$1,375.00",3,2,1,House
"2001/5 Caravel Lane, 
DOCKLANDS VIC 3008","$1,384 per week",3,3,2,Apartment / Unit / Flat
"1/45 Ormond Esplanade, 
ELWOOD VIC 3184","$1,390.00",3,2,2,Apartment / Unit / Flat
"100/18 Aquitania Way, 
DOCKLANDS VIC 3008",$1393pw - Stay 1 mth+,1,1,1,Apartment / Unit / Flat
"203/37 Gladstone Avenue, 
ARMADALE VIC 3143","$1,395.00",3,2,3,Apartment / Unit / Flat
"17 Service Street, 
CAULFIELD NORTH VIC 3161","$1,395 per week",4,2,2,House
