Address,Prices,Bedroom,Bathroom,Parking,Type
"3/187 Elder Street, 
GREENSBOROUGH VIC 3088",$450.00,2,1,1,Apartment / Unit / Flat
"10 Moira Lane, 
GROVEDALE VIC 3216",$450 per week,3,1,1,House
"7 Mura Court, 
GROVEDALE VIC 3216",$450 per week,3,1,1,House
"20 Vines Road, 
HAMLYN HEIGHTS VIC 3215",$450 pw,3,1,2,House
"18B Highbury Avenue, 
HAMPTON EAST VIC 3188",$450.00,2,1,1,Apartment / Unit / Flat
"2/6 Matthew Court, 
HAMPTON PARK VIC 3976",NO FURTHER APPLICATIONS,2,1,1,Apartment / Unit / Flat
"31 Torrance Drive, 
HARKNESS VIC 3337",$450.00,3,2,2,House
"49 Mercer Street, 
HARKNESS VIC 3337",$450 Per Week,4,2,2,House
"4/4-6 Douglas Street, 
HASTINGS VIC 3915",$450,2,1,1,House
"213/76 Darebin Street, 
HEIDELBERG VIC 3084",$450.00,2,1,1,Apartment / Unit / Flat
"55 Quinn Street, 
HEIDELBERG VIC 3084",$450pw/$1955pcm,3,1, ,House
"4/9 James Street, 
HEIDELBERG HEIGHTS VIC 3081",$450.00,2,2,1,Apartment / Unit / Flat
"1/3 Great Britain Street, 
HERNE HILL VIC 3218",$450,3,2,1,House
"201/1193 Nepean Highway, 
HIGHETT VIC 3190",$450,1,1,1,House
"102C/1142 Nepean Highway, 
HIGHETT VIC 3190",$450.00 per week,2,1,1,Apartment / Unit / Flat
"99 Thornhill Road, 
HIGHTON VIC 3216",$450 per week,4,2,2,House
"1/5 Patern Street, 
HIGHTON VIC 3216",$450,2,2,1,House
"43A Claremont Cres, 
HOPPERS CROSSING VIC 3029",$450 Per Week,3,1,2,House
"1/7 Cation Avenue, 
HOPPERS CROSSING VIC 3029",$450.00,3,2,2,Apartment / Unit / Flat
"12 Tudor Court, 
HOPPERS CROSSING VIC 3029",$450 per week/ $1955 per month,3,1,2,House
