Address,Prices,Bedroom,Bathroom,Parking,Type
"9/57 Lansdowne Road, 
ST KILDA EAST VIC 3183",$490 Per Week,2,1,1,Apartment / Unit / Flat
"2/8 Cardigan Street, 
ST KILDA EAST VIC 3183",$490.00,1,1,1,Apartment / Unit / Flat
"23 Harrington Terrace, 
ST LEONARDS VIC 3223",$490 per week,4,2,2,House
"24 Saltaire Drive, 
STRATHTULLOH VIC 3338",$490 Per Week,4,2,2,House
"97 Edith Street, 
TARNEIT VIC 3029",$490 Per Week,3,2,2,House
"27 Evadene Drive, 
TARNEIT VIC 3029",$490,4,2,2,House
"10 Synergy Court, 
TAYLORS HILL VIC 3037",$490pw/ $2129pcm,3,2,2,House
"11 Symon Crescent, 
THOMASTOWN VIC 3074",$490 per week,4,1,2,House
"3 Almond Court, 
THOMASTOWN VIC 3074",$490 PER WEEK,3,1,3,House
"7 Benhar Street, 
THORNHILL PARK VIC 3335",$490 Per Week,4,2,2,House
"3 Tower Street, 
THORNHILL PARK VIC 3335",$490pw,4,2,2,House
"4/49 Grange Road, 
TOORAK VIC 3142",$490.00,2,1,1,Apartment / Unit / Flat
"1006/18 Mt Alexander Road, 
TRAVANCORE VIC 3032",$490 Per week,2,1,1,Apartment / Unit / Flat
"2008/18 Mount Alexander Road, 
TRAVANCORE VIC 3032",$490,2,1,1,Apartment / Unit / Flat
"11 Bighorn Road, 
TRUGANINA VIC 3029",$490,4,2,2,House
"1/10 Warwick Place, 
TULLAMARINE VIC 3043","APPLICATION PENDING | $2,124 P.C.M",2,1,1,Townhouse
"77 Kingdom Boulevard, 
WEIR VIEWS VIC 3338",$490,5,3,3,House
"32 Pegasus drive, 
WEIR VIEWS VIC 3338",$490,4,2,2,House
"61 Kingdom Boulevard, 
WEIR VIEWS VIC 3338",$490,4,2,2,House
"21 Atherton Way, 
WERRIBEE VIC 3030",$490 Per Week,4,2,2,House
