Address,Prices,Bedroom,Bathroom,Parking,Type
"204/31 Wellington Street, 
COLLINGWOOD VIC 3066",$750,2,2,1,Apartment / Unit / Flat
"308/68 Cambridge Street, 
COLLINGWOOD VIC 3066",$750.00,2,2,1,Apartment / Unit / Flat
"303/10 Stanley Street, 
COLLINGWOOD VIC 3066",$750 PW / $3259 PCM,2,2,1,Apartment / Unit / Flat
"8 Shiels Street, 
CRANBOURNE EAST VIC 3977",$750 per week,5,3,2,House
"10 Campbell Grove, 
DINGLEY VILLAGE VIC 3172",$750.00,4,2,6,House
"2504/231 Harbour Esplanade, 
DOCKLANDS VIC 3008",$750 per week *Partially Furnished*,2,2,1,Apartment / Unit / Flat
"1813/628 Flinder Street, 
DOCKLANDS VIC 3008",$750,2,1, ,Apartment / Unit / Flat
"103 South Wharf Drive, 
DOCKLANDS VIC 3008",$750,2,2,1,Apartment / Unit / Flat
"808/18 Waterview Walk, 
DOCKLANDS VIC 3008",$750/week,3,2,1,Apartment / Unit / Flat
"606/81 South Wharf Drive, 
DOCKLANDS VIC 3008",$750 weekly,2,2,1,Apartment / Unit / Flat
"2205/81 South Wharf Drive, 
DOCKLANDS VIC 3008",$750,2,2,1,Apartment / Unit / Flat
"2302/8 Pearl River Road, 
DOCKLANDS VIC 3008",$750 per week,2,2,1,Apartment / Unit / Flat
"1212N/889 Collins Street, 
DOCKLANDS VIC 3008",$750pw / $3259pcm,2,1,1,Apartment / Unit / Flat
"2003/628 Flinders Street, 
DOCKLANDS VIC 3008",$750/week,2,2,1,Apartment / Unit / Flat
"607/8 McCrae Street, 
DOCKLANDS VIC 3008",$750 per week,3,2, ,Apartment / Unit / Flat
"3408/100 Harbour Esplanade, 
DOCKLANDS VIC 3008",$750 Per Week,2,2,1,Apartment / Unit / Flat
"51 Pier Street, 
DROMANA VIC 3936",$750 UNDER APPLICATION,3,2,2,Townhouse
"19 Wattletree Road, 
DRUMCONDRA VIC 3215",$745.00,4,2,2,House
"11 Glen Avenue, 
EAST GEELONG VIC 3219",$750.00,3,1,4,House
"20A Haig Avenue, 
EDITHVALE VIC 3196",$750.00,2,3,2,House
