Address,Prices,Bedroom,Bathroom,Parking,Type
"1/1A Hastings Street, 
BURWOOD VIC 3125",$750,3,2,2,Apartment / Unit / Flat
"3/29 Cumming Street, 
BURWOOD VIC 3125",$750,3,1,1,House
"2/13 Greenwood Street, 
BURWOOD VIC 3125",$750,3,2,2,Townhouse
"1017/555 Swanston St., 
CARLTON VIC 3053",Contact Agent,2,2, ,Apartment / Unit / Flat
"3111/555 Swanston Street, 
CARLTON VIC 3053",Contact Agent,2,2, ,Apartment / Unit / Flat
"201/145 Queensberry Street, 
CARLTON VIC 3053",$750,2,2, ,Apartment / Unit / Flat
"1815/555 Swanston Street, 
CARLTON VIC 3053",FURNISHED! $750/WEEK,2,2,1,Apartment / Unit / Flat
"3110/551 Swanston Street, 
CARLTON VIC 3053",$750 per week,2,2,1,Apartment / Unit / Flat
"104/25 Truganini Road, 
CARNEGIE VIC 3163",$750,3,2,2,Apartment / Unit / Flat
"3/27 Moonya Road, 
CARNEGIE VIC 3163",$750.00,3,2,2,Townhouse
"7/46 Munster Avenue, 
CARNEGIE VIC 3163",$750 weekly,3,2,1,Apartment / Unit / Flat
"L104/12 Caulfield Boulevard, 
CAULFIELD NORTH VIC 3161",$750, ,1, ,Apartment / Unit / Flat
"1/16 Payne Street, 
CAULFIELD NORTH VIC 3161",$750.00,3,1,1,Apartment / Unit / Flat
"210/2 Caulfield Boulevard, 
CAULFIELD NORTH VIC 3161",$750 weekly,2,2,1,Apartment / Unit / Flat
"39A Latrobe Street, 
CHELTENHAM VIC 3192",$750 Per Week,3,2,2,Townhouse
"111 Moriah Street, 
CLAYTON VIC 3168",$750 per weekly,4,3,2,Townhouse
"858 Blackburn Road, 
CLAYTON VIC 3168",$750 weekly,3,1,2,House
"301/139 Noone Street, 
CLIFTON HILL VIC 3068",$750.00,2,1,1,House
"52 Pamplona Way, 
CLYDE NORTH VIC 3978",$750 per week,5,2,2,House
"29A Princess Street, 
COBURG NORTH VIC 3058",$750 per week,3,3,1,Townhouse
