Address,Prices,Bedroom,Bathroom,Parking,Type
"8/93 Frawley Road, 
HALLAM VIC 3803",$460 Per Week,3,1,1,Apartment / Unit / Flat
"21 Marjoram Close, 
HALLAM VIC 3803",$460,3,2, ,House
"133 Vines Rd, 
HAMLYN HEIGHTS VIC 3215",$460 weekly,4,1, ,House
"19 Willana Avenue, 
HAMLYN HEIGHTS VIC 3215",$460,3,1,1,House
"10 Marshall Court, 
HAMPTON PARK VIC 3976","$460pw | $1,999pcm",3,1,1,House
"21/91 Marine Parade, 
HASTINGS VIC 3915",$460,2,2,1,House
"3 Lae Court, 
HASTINGS VIC 3915",$460 per week,3,1, ,House
"7/128 Salmon Street, 
HASTINGS VIC 3915",$460 pw,2,1,1,Apartment / Unit / Flat
"1/3-5 Gold Court, 
HASTINGS VIC 3915",$460 per week,2,1,2,Apartment / Unit / Flat
"1 Dunsmore Road, 
HIGHTON VIC 3216",$460,3,2,1,House
"2/1 ELLA COURT, 
HOPPERS CROSSING VIC 3029",460PW,3,2,3,Apartment / Unit / Flat
"1/246 Hogans road, 
HOPPERS CROSSING VIC 3029",$460,3,2,6,House
"43/156-158 Bethany Road, 
HOPPERS CROSSING VIC 3029",$460 Per Week,3,1,2,House
"11 Caprara Street, 
KALKALLO VIC 3064",$460.00 per week,4,3,2,House
"1/28 Neville Street, 
KEILOR EAST VIC 3033",$460,3,1,2,House
"21 Herbal Avenue, 
KURUNJANG VIC 3337",$460,3,1,1,House
"4 Nebel Street, 
LALOR VIC 3075",$460 per week,3,1,2,House
"52 Mckimmies Road, 
LALOR VIC 3075",$460 Per Week,3,1,1,House
"17/210 Cranbourne-Frankston Rd, 
LANGWARRIN VIC 3910",$460 per week,3,1,2,House
"2/40 Patullos Road, 
LARA VIC 3212",$460 per week,3,2,1,Apartment / Unit / Flat
