Address,Prices,Bedroom,Bathroom,Parking,Type
"30/180 Little Collins Street, 
MELBOURNE VIC 3000",$980.00,2,2,2,Apartment / Unit / Flat
"5/414 Bourke Street, 
MELBOURNE VIC 3000",$980,2,2, ,Apartment / Unit / Flat
"24/180 Little Collins Street, 
MELBOURNE VIC 3000",$980 per week,2,2,2,Apartment / Unit / Flat
"3006/81 Abeckett St, 
MELBOURNE VIC 3000",$980,2,1,1,Apartment / Unit / Flat
"4407/63 La Trobe Street, 
MELBOURNE VIC 3000",$980.00,2,2,1,Apartment / Unit / Flat
"11 Harker Street, 
NORTH MELBOURNE VIC 3051",$980 per week,4,1, ,House
"132 Evans Street, 
PORT MELBOURNE VIC 3207",$980.00,2,2,1,House
"1 140 Victoria Street, 
SEDDON VIC 3011",Contact Agent, ,1, ,House
"2306/1 Almeida Crescent, 
SOUTH YARRA VIC 3141",$980/per week,2,2,1,Apartment / Unit / Flat
"619/1 Freshwater Place, 
SOUTHBANK VIC 3006",$980pw Stay 1 mth plus,1,1,1,Apartment / Unit / Flat
"1/77 Nicholson Street, 
ABBOTSFORD VIC 3067",$990.00,3,2,1,Townhouse
"18 Latrobe Avenue, 
ALPHINGTON VIC 3078",$990.00,4,3,1,House
"103 Truganini Road, 
CARNEGIE VIC 3163",$990,4,2,2,Townhouse
"62 O'Hea Street, 
COBURG VIC 3058",$990 per week,5,1,2,House
"14 Crows Lane, 
GLEN WAVERLEY VIC 3150",$990,5,3,2,House
"1/65 McSwain Street, 
PARKDALE VIC 3195",$990.00,4,3, ,Townhouse
"8 Ibis Court, 
PATTERSON LAKES VIC 3197",$990 a week,4,2,2,House
"13 Cambridge Wynd, 
SORRENTO VIC 3943",$990 Per Week - Fully Furnished,4,3,3,House
"32/380 Toorak Road, 
SOUTH YARRA VIC 3141",$990 PW,4,2,2,Apartment / Unit / Flat
"501W/93-119 Kavanagh Street, 
SOUTHBANK VIC 3006",$990/week,3,1,1,Apartment / Unit / Flat
