Address,Prices,Bedroom,Bathroom,Parking,Type
"23 Wattle Drive, 
DOVETON VIC 3177",$ 390 PER WEEK,3,1,1,House
"73/100 Keilor Rd, 
ESSENDON NORTH VIC 3041",$390.00,1,1,1,Apartment / Unit / Flat
"3.2/277-283 Barkly Street, 
FOOTSCRAY VIC 3011",$390.00,1,1, ,Apartment / Unit / Flat
"9/6 Eldridge St, 
FOOTSCRAY VIC 3011",$390 weekly,2,1,1,Apartment / Unit / Flat
"5/1 Sutherland Street, 
GEELONG VIC 3220",$390 per week,2,1,1,Apartment / Unit / Flat
"2/7 Finchley Av, 
GLENROY VIC 3046",$390,2,1,1,Townhouse
"20 Kingston Street, 
GROVEDALE VIC 3216",$390 pw,3,1,1,House
"1/4 Wingarra Drive, 
GROVEDALE VIC 3216",*** APPLICATIONS CLOSED PROPERTY UNDER OFFER ***,2,1,1,Apartment / Unit / Flat
"4/19 New Street, 
HAMPTON VIC 3188",$390.00,1,1, ,Apartment / Unit / Flat
"2/37 Somerville Road, 
HAMPTON PARK VIC 3976","$390 Per Week/$1,695 PCM",2,1,1,Apartment / Unit / Flat
"2/5 Rimfire Court, 
HARKNESS VIC 3337",$390,3,2,1,House
"1/36 Edgar Street, 
KINGSVILLE VIC 3012",$390.00 pw,2,1,1,Apartment / Unit / Flat
"2 Grallina Lane, 
KURUNJANG VIC 3337",$390.00 per week,3,1,2,House
"3/15 Howell Street, 
LALOR VIC 3075",$390,2,1,2,Apartment / Unit / Flat
"171 Ballarat Road, 
MAIDSTONE VIC 3012",$390,2,1,1,House
"59/48 Eucalyptus Dr, 
MAIDSTONE VIC 3012",$390 Per Week,1,1,1,Apartment / Unit / Flat
"9 Springwood Terrace, 
MANOR LAKES VIC 3024",$390.00 Per Week,3,2,1,House
"420/408 Lonsdale Street, 
MELBOURNE VIC 3000",$390,1,1, ,Apartment / Unit / Flat
"27/75 Queens Road, 
MELBOURNE VIC 3004",$390.00 per week,1,1,1,Apartment / Unit / Flat
"917/238 Flinders St, 
MELBOURNE VIC 3000",$390, ,1, ,Apartment / Unit / Flat
