Address,Prices,Bedroom,Bathroom,Parking,Type
"923/555 Flinders Street, 
MELBOURNE VIC 3000",UNDER APPLICATION,1,1,1,Apartment / Unit / Flat
"2005/288 Spencer Street, 
MELBOURNE VIC 3000",480 per week.,1,1, ,Apartment / Unit / Flat
"1502/594 St Kilda Road, 
MELBOURNE VIC 3004",$480.00 per week,1,1,1,Apartment / Unit / Flat
"2703/288 Spencer Street, 
MELBOURNE VIC 3000",$480.00,1,1, ,Studio
"908/25-33 Wills Street, 
MELBOURNE VIC 3000",$480 per week,1,1, ,Apartment / Unit / Flat
"1308/25-33 Wills Street, 
MELBOURNE VIC 3000",$480 per week,1,1, ,Apartment / Unit / Flat
"411/74 Queens Road, 
MELBOURNE VIC 3004",$480 per week,1,1, ,Apartment / Unit / Flat
"1709/27 Little Collins Street, 
MELBOURNE VIC 3000",$480pw/$2086pcm,1,1, ,Apartment / Unit / Flat
"504/442 St Kilda Road, 
MELBOURNE VIC 3004",$480.00,1,1,1,Apartment / Unit / Flat
"8 Meadow Glen Drive, 
MELTON WEST VIC 3337",$480,4,2,2,House
"3 James Cook Drive, 
MELTON WEST VIC 3337",$480,5,3,2,House
"8/1-3 Venice Street, 
MENTONE VIC 3194",$480 per week,2,1,1,Apartment / Unit / Flat
"5/28 Florence Street, 
MENTONE VIC 3194",$480.00,2,1,1,Apartment / Unit / Flat
"12 Strider Street, 
MERNDA VIC 3754",$480.00 per week,4,2,2,House
"16 Lemongrass Drive, 
MICKLEHAM VIC 3064",$480 per week,4,2,2,House
"17 Turion Drive, 
MICKLEHAM VIC 3064",$480 Per week,3,2,1,House
"42 Bendigo Street, 
MICKLEHAM VIC 3064",$480 per week,4,2,2,House
"16 Liddiard Way, 
MICKLEHAM VIC 3064",$480 PER WEEK,4,2,2,House
"403/331-333 Ascot Vale Road, 
MOONEE PONDS VIC 3039",$480,1,1,1,Apartment / Unit / Flat
"2 Wordsworth Street, 
MOONEE PONDS VIC 3039",$480 per week,2,1, ,House
